sector,mode,symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl,hold_days,exit_reason
電子,regime,2376.TW,2022-11-18,2022-12-06,104.13963317871094,95.38452911376953,-8.40708172067116,-3915.0764347081567,18,停損
電子,regime,3017.TW,2022-12-05,2022-12-07,121.41692352294922,107.55435180664062,-11.417330726295669,-5533.571535522635,2,停損
電子,regime,3037.TW,2022-11-09,2022-12-20,134.27760314941406,117.14564514160156,-12.758611716318274,-6659.584985307207,41,停損
電子,regime,6669.TW,2022-11-03,2022-12-22,757.3236083984375,759.1528930664062,0.24154597158766244,-169.58948265126674,49,賣出信號
電子,regime,3008.TW,2022-11-17,2022-12-26,2053.98583984375,1880.9720458984375,-8.42331970304498,-4128.882583424056,39,停損
電子,regime,2327.TW,2022-11-11,2023-01-10,85.2980728149414,102.43426513671875,20.0897766576218,10424.935915293841,60,停利
電子,regime,2395.TW,2022-12-14,2023-01-11,286.3271789550781,282.1164855957031,-1.470588078554574,-934.616587119599,28,賣出信號
電子,regime,4938.TW,2022-12-16,2023-01-31,55.336116790771484,55.768428802490234,0.7812474687252495,83.53163114703784,46,賣出信號
電子,regime,2345.TW,2022-10-27,2023-02-16,221.19747924804688,269.139404296875,21.673811659972362,10221.83960700647,112,停利
電子,regime,2327.TW,2023-02-16,2023-03-10,110.09291076660156,99.17935180664062,-9.913044249595533,-5566.983548196338,22,停損
電子,regime,3231.TW,2022-12-09,2023-03-15,26.14927101135254,31.765846252441406,21.47889797253035,9986.718013881022,96,停利
電子,regime,2382.TW,2022-11-11,2023-03-22,60.78303527832031,73.28451538085938,20.56738372030264,10145.468868889067,131,停利
電子,regime,6669.TW,2023-02-23,2023-03-24,830.4949340820312,1010.679443359375,21.696039540145616,10630.437668616592,29,停利
電子,regime,3008.TW,2023-03-06,2023-03-28,2173.764892578125,1991.5244140625,-8.383633351419364,-4291.787501969877,22,停損
電子,regime,3231.TW,2023-03-15,2023-03-28,31.765846252441406,36.27751159667969,14.202881007432728,6578.591897617043,13,賣出信號
電子,regime,2356.TW,2023-03-13,2023-04-06,24.788623809814453,30.725208282470703,23.94882635762056,11171.68819559511,24,停利
電子,regime,2356.TW,2023-04-06,2023-04-07,30.725208282470703,28.549968719482422,-7.079657664124918,-4023.6698766078625,1,賣出信號
電子,regime,3017.TW,2023-03-21,2023-04-12,122.34149169921875,149.42103576660156,22.13439095050346,9889.628281459321,22,停利
電子,regime,2382.TW,2023-03-24,2023-04-13,75.43994140625,76.9918441772461,2.057136766105074,730.3389094058366,20,賣出信號
電子,regime,2353.TW,2023-01-30,2023-04-21,21.862224578857422,26.305051803588867,20.321935714758077,9954.226713081065,81,停利
電子,regime,3231.TW,2023-03-30,2023-05-02,38.30316162109375,46.1295280456543,20.432690392457122,10346.963579625422,33,停利
電子,regime,2382.TW,2023-05-02,2023-05-15,82.81475830078125,90.20893096923828,8.928568796399272,5063.420793238984,13,賣出信號
電子,regime,2376.TW,2023-01-30,2023-05-16,110.12997436523438,133.16970825195312,20.920493280339752,10796.752977375247,106,停利
電子,regime,3037.TW,2023-04-28,2023-05-25,134.27760314941406,167.15248107910156,24.482770885556242,14484.005167199095,27,停利
電子,regime,3231.TW,2023-05-02,2023-05-25,46.1295280456543,56.81021499633789,23.153687894038153,13012.922277155623,23,停利
電子,regime,3661.TW,2023-05-10,2023-05-29,1312.3858642578125,1619.74755859375,23.420070476738815,12507.269193943714,19,停利
電子,regime,2353.TW,2023-06-02,2023-06-05,29.86811065673828,29.12030601501465,-2.5036891362759404,-1522.2071703636684,3,賣出信號
電子,regime,2382.TW,2023-05-16,2023-06-07,93.3514633178711,115.53398132324219,23.762367741186228,13562.681336811933,22,停利
電子,regime,2376.TW,2023-05-26,2023-06-07,170.4940948486328,206.8968963623047,21.351356213240592,11782.31503888339,12,停利
電子,regime,3231.TW,2023-05-25,2023-06-14,56.81021499633789,70.62145233154297,24.3111865288582,14918.425583321798,20,停利
電子,regime,2356.TW,2023-05-29,2023-06-15,33.988059997558594,41.6920166015625,22.66665589197292,12048.488007142194,17,停利
電子,regime,2308.TW,2023-06-07,2023-06-16,307.94146728515625,348.2503967285156,13.089802357158021,7026.151289559719,9,賣出信號
電子,regime,2356.TW,2023-06-15,2023-07-14,41.6920166015625,52.23240280151367,25.281545627025746,14306.615816399077,29,停利
電子,regime,2356.TW,2023-07-14,2023-07-19,52.23240280151367,59.5337028503418,13.978487791521887,8277.123385577557,5,賣出信號
電子,regime,2357.TW,2023-07-28,2023-07-31,356.3468933105469,334.3048095703125,-6.185569217527956,-4003.4863331765446,3,賣出信號
電子,regime,3231.TW,2023-07-28,2023-07-31,148.2261505126953,133.5923614501953,-9.872609530695895,-5873.241210639411,3,停損
電子,regime,2357.TW,2023-08-23,2023-09-11,380.6850280761719,348.9995422363281,-8.323281322611866,-5223.235193251356,19,停損
電子,regime,3017.TW,2023-07-21,2023-09-12,327.8558654785156,299.81097412109375,-8.554030691654548,-5688.255070788546,53,停損
電子,regime,3661.TW,2023-09-13,2023-09-21,2569.960693359375,2314.92626953125,-9.923670213599715,-6138.664740988177,8,停損
電子,regime,3037.TW,2023-05-25,2023-10-24,167.15248107910156,152.461669921875,-8.788868141463261,-5601.095387084584,152,停損
電子,regime,2395.TW,2023-05-31,2023-10-26,342.75048828125,314.1510314941406,-8.344103878749717,-4629.96179947893,148,停損
電子,regime,2317.TW,2023-06-12,2023-10-30,99.17053985595703,88.90852355957031,-10.347847567727337,-5837.9258867277385,140,停損
電子,regime,4938.TW,2023-05-26,2023-12-13,64.41470336914062,77.39739227294922,20.154853200842737,10547.40460874889,201,停利
電子,regime,3008.TW,2023-08-30,2023-12-13,1903.0911865234375,2320.395263671875,21.927697427403235,11882.459506195795,105,停利
電子,regime,3443.TW,2023-12-08,2023-12-18,1849.34326171875,1688.318603515625,-8.707126553318785,-4503.869181461814,10,停損
電子,regime,2357.TW,2023-11-17,2023-12-25,360.47979736328125,433.0349426269531,20.127381837865624,11627.99198153885,38,停利
電子,regime,2353.TW,2023-12-19,2023-12-25,37.48235321044922,45.12617492675781,20.39312119330243,9820.845680087776,6,停利
電子,regime,2353.TW,2023-12-25,2023-12-28,45.12617492675781,49.730892181396484,10.204093881460977,4930.883409784343,3,賣出信號
電子,regime,2356.TW,2023-11-21,2023-12-29,41.18684005737305,49.42420959472656,20.000003704772944,10973.75751643107,38,停利
電子,regime,6669.TW,2023-12-21,2024-01-04,1743.740478515625,1590.8646240234375,-8.76712196429164,-4406.406267469123,14,停損
電子,regime,2308.TW,2023-11-02,2024-01-16,287.9253845214844,279.24420166015625,-3.0150807563410074,-2256.938783399979,75,賣出信號
電子,regime,3443.TW,2024-01-11,2024-01-17,1815.1865234375,1639.5233154296875,-9.67741913790497,-5854.826488230814,6,停損
電子,regime,3231.TW,2024-01-11,2024-01-30,92.14569091796875,111.4056396484375,20.90162712829905,11006.299267476657,19,停利
電子,regime,3017.TW,2024-01-12,2024-01-30,342.9210205078125,420.8131103515625,22.71429430846904,11388.141569573476,18,停利
電子,regime,2376.TW,2023-12-07,2024-02-01,244.25135803222656,295.0782470703125,20.80925545207402,10315.13260858893,56,停利
電子,regime,2317.TW,2024-03-04,2024-03-05,100.19849395751953,100.19849395751953,0.0,-327.2761258149403,1,賣出信號
電子,regime,3037.TW,2024-02-19,2024-03-06,186.93548583984375,168.97024536132812,-9.610396013257363,-5979.381360610001,16,停損
電子,regime,2317.TW,2024-03-11,2024-03-15,103.02098846435547,124.18968200683594,20.54794256784353,11640.665554295374,4,停利
電子,regime,4938.TW,2023-12-18,2024-03-20,78.0362777709961,94.4649658203125,21.052629006124242,10682.771616593476,93,停利
電子,regime,2356.TW,2024-01-22,2024-03-20,52.419612884521484,50.828304290771484,-3.0357122194999713,-1875.1304479989922,58,賣出信號
電子,regime,2356.TW,2024-03-22,2024-03-25,57.19354248046875,55.227806091308594,-3.436990093473303,-2354.736200675332,3,賣出信號
電子,regime,2382.TW,2024-01-19,2024-04-02,221.8252410888672,275.4330139160156,24.166669475486877,12845.805418960517,74,停利
電子,regime,2317.TW,2024-03-15,2024-04-02,124.18968200683594,149.59213256835938,20.45455802046838,11701.325283997634,18,停利
電子,regime,2395.TW,2023-11-30,2024-04-10,336.0132751464844,365.0045166015625,8.628004784167961,4317.625661275146,132,賣出信號
電子,regime,2308.TW,2024-03-21,2024-04-15,326.0260314941406,297.08880615234375,-8.875740752718679,-5828.731430713589,25,停損
電子,regime,3008.TW,2023-12-13,2024-04-16,2320.395263671875,2073.7470703125,-10.629576659670914,-5903.991621924928,125,停損
電子,regime,2327.TW,2023-10-17,2024-05-06,106.87886047363281,128.7626495361328,20.475320344474262,11553.813466666965,202,停利
電子,regime,2357.TW,2024-05-14,2024-05-15,470.23095703125,457.3730773925781,-2.7343754056195375,-2551.7278462787217,1,賣出信號
電子,regime,2353.TW,2024-05-22,2024-06-24,48.8099479675293,44.7301139831543,-8.35861162378026,-6517.024720991438,33,停損
電子,regime,3008.TW,2024-05-29,2024-06-26,2125.00830078125,2553.738037109375,20.17543819337103,12231.220504577643,28,停利
電子,regime,4938.TW,2024-06-03,2024-06-27,101.76660919189453,96.93928527832031,-4.743524375929295,-3162.227769608966,24,賣出信號
電子,regime,3443.TW,2024-06-18,2024-06-27,1655.4520263671875,1517.4976806640625,-8.333333947819641,-4774.9267851140685,9,停損
電子,regime,2308.TW,2024-05-27,2024-07-09,333.74261474609375,402.8339538574219,20.701982922945504,13222.055311809076,43,停利
電子,regime,3037.TW,2024-05-23,2024-07-10,185.4788360595703,170.42689514160156,-8.115179735727105,-6022.2561684627,48,停損
電子,regime,2382.TW,2024-07-09,2024-07-18,320.7005310058594,284.4308166503906,-11.309527377990554,-7983.9305862054025,9,停損
電子,regime,3037.TW,2024-07-17,2024-07-18,212.8815155029297,202.5091094970703,-4.872384519320386,-3470.5061971155374,1,賣出信號
電子,regime,3231.TW,2024-07-16,2024-07-22,109.75028228759766,97.17976379394531,-11.453745932708982,-8057.223459038745,6,停損
電子,regime,2357.TW,2024-05-22,2024-07-26,479.4151611328125,435.7543029785156,-9.107108346580114,-7434.536827065007,65,停損
電子,regime,3443.TW,2024-07-31,2024-08-05,1133.1962890625,940.0602416992188,-17.04347686516551,-12830.41805411021,5,停損
電子,regime,2327.TW,2024-06-14,2024-09-04,135.9921112060547,145.75926208496094,7.18214519378047,3715.781730048613,82,賣出信號
電子,regime,3008.TW,2024-08-29,2024-09-04,3025.07470703125,2765.107177734375,-8.59375567461612,-6291.169580410919,6,停損
電子,regime,3661.TW,2024-10-08,2024-11-06,1837.593505859375,2387.3857421875,29.91914341093665,18848.812650180727,29,停利
電子,regime,2356.TW,2024-10-09,2024-11-11,42.492271423339844,52.009769439697266,22.39818606432444,13313.966155324735,33,停利
電子,regime,2356.TW,2024-11-11,2024-11-15,52.009769439697266,47.3471565246582,-8.964879031900209,-5500.381441468664,4,停損
電子,regime,2357.TW,2024-08-26,2024-11-18,519.4800415039062,582.2742919921875,12.087904341135127,8295.505786480004,84,賣出信號
電子,regime,2395.TW,2024-09-09,2024-11-25,313.5054931640625,340.8092346191406,8.709174815252641,5783.720030608878,77,賣出信號
電子,regime,2357.TW,2024-11-19,2024-11-25,591.78857421875,572.760009765625,-3.215432889735252,-2228.3042539477174,6,賣出信號
電子,regime,6669.TW,2024-11-12,2024-11-27,2039.058837890625,1854.5726318359375,-9.04761562670431,-5270.22534368014,15,停損
電子,regime,3037.TW,2024-10-21,2024-12-16,149.65916442871094,135.82928466796875,-9.240917396227982,-5413.899582059072,56,停損
電子,regime,3017.TW,2024-09-26,2025-01-09,611.6488647460938,569.0217895507812,-6.969206950626443,-5112.06523190342,105,賣出信號
電子,regime,2327.TW,2025-01-06,2025-01-13,136.40956115722656,123.70358276367188,-9.314580507234162,-5470.385168651563,7,停損
電子,regime,2376.TW,2024-11-01,2025-01-14,272.0177001953125,249.34954833984375,-8.333337072989258,-4667.923112264354,74,停損
電子,regime,3017.TW,2025-01-14,2025-01-15,515.4901123046875,497.646240234375,-3.461535273787295,-2343.0202572123017,1,賣出信號
電子,regime,2395.TW,2025-01-08,2025-02-03,368.6005554199219,365.1875915527344,-0.9259247760219296,-794.2690968889583,26,賣出信號
電子,regime,2395.TW,2025-02-05,2025-02-06,402.2426452636719,400.2923889160156,-0.48484574438343003,-614.6731124134458,1,賣出信號
電子,regime,3661.TW,2024-12-13,2025-02-07,2872.78759765625,3571.17236328125,24.310351596991502,13901.974294012223,56,停利
電子,regime,2345.TW,2024-12-02,2025-03-11,694.9108276367188,625.8145751953125,-9.943182591699085,-6496.523928541435,99,停損
電子,regime,2327.TW,2025-02-05,2025-03-11,136.40956115722656,125.1419906616211,-8.260103177531956,-4817.152730023008,34,停損
電子,regime,2382.TW,2025-02-21,2025-03-27,257.7057800292969,234.79859924316406,-8.888889020466923,-5513.859548834909,34,停損
電子,regime,3231.TW,2024-10-09,2025-03-28,101.53109741210938,97.17976379394531,-4.2857151444963,-2825.8926269652948,170,賣出信號
電子,regime,2353.TW,2024-12-30,2025-03-31,37.497161865234375,33.7379264831543,-10.0253864428216,-6172.109811580114,91,停損
電子,regime,3008.TW,2024-11-25,2025-04-07,2316.07275390625,2133.03955078125,-7.902739791584665,-5292.503535112512,133,賣出信號
電子,regime,2357.TW,2025-02-03,2025-04-07,617.4771728515625,517.5771484375,-16.17873968566573,-10116.168748964992,63,停損
電子,regime,2356.TW,2025-04-08,2025-04-09,35.28204345703125,32.59022903442383,-7.629417570118033,-6072.7770665317075,1,賣出信號
電子,regime,6669.TW,2025-04-08,2025-04-14,1592.4078369140625,1854.5726318359375,16.463420289988388,11145.519560559842,6,賣出信號
電子,regime,2345.TW,2025-04-11,2025-05-02,502.42840576171875,612.982421875,22.003934261175612,13544.623112772708,21,停利
電子,regime,3017.TW,2025-04-11,2025-05-02,407.9311218261719,502.6028747558594,23.207778927450683,12909.216620247389,21,停利
電子,regime,2376.TW,2025-04-11,2025-05-09,194.84954833984375,235.84512329101562,21.039604813283987,14334.27099146774,28,停利
電子,regime,3661.TW,2025-04-11,2025-05-13,2105.06005859375,2669.71142578125,26.82352766527269,17467.35640801974,32,停利
電子,regime,3231.TW,2025-05-14,2025-06-03,110.71723937988281,109.5,-1.099412690110826,-1249.2180941909319,20,賣出信號
電子,regime,2376.TW,2025-05-28,2025-06-10,260.4424743652344,276.8406982421875,6.29629399617702,3623.512243711266,13,賣出信號
電子,regime,2357.TW,2025-06-24,2025-06-26,708.8143310546875,641.0,-9.56729119087963,-6509.071788134541,2,停損
電子,regime,6669.TW,2025-06-25,2025-06-27,2710.0,2530.0,-6.642066420664207,-4402.030837121158,2,賣出信號
電子,regime,3017.TW,2025-06-03,2025-07-08,653.2846069335938,788.1051025390625,20.637329300975438,12819.982044636738,35,停利
電子,regime,3037.TW,2025-05-23,2025-07-15,104.71202850341797,132.0,26.060016109506755,17020.491043053567,53,停利
電子,regime,3661.TW,2025-06-27,2025-07-16,2971.849365234375,3566.21923828125,20.0,11775.299925757594,19,停利
電子,regime,2327.TW,2025-04-11,2025-07-17,105.00420379638672,127.5,21.4237100899644,12517.841946947672,97,停利
電子,regime,2382.TW,2025-05-14,2025-07-22,263.9098205566406,262.5,-0.5342054167090186,-789.0935586307314,69,賣出信號
電子,regime,3231.TW,2025-06-25,2025-07-22,125.5,114.5,-8.764940239043826,-5409.478971815057,27,停損
電子,regime,2308.TW,2025-07-03,2025-07-31,459.0,567.0,23.52941176470588,13219.392293758567,28,停利
電子,regime,2345.TW,2025-07-09,2025-08-07,785.7230224609375,975.0,24.089529277917077,13766.486729134842,29,停利
電子,regime,2317.TW,2025-07-24,2025-08-18,174.0,210.0,20.689655172413794,12862.40160040625,25,停利
電子,regime,2382.TW,2025-07-31,2025-08-22,281.5,258.5,-8.170515097690942,-5633.648140246885,22,停損
電子,regime,2327.TW,2025-07-23,2025-08-26,132.75,138.5,4.3314500941619585,2521.7905412934488,34,賣出信號
電子,regime,3037.TW,2025-07-15,2025-09-22,132.0,158.5,20.075757575757574,11660.933500717081,69,停利
電子,regime,2376.TW,2025-09-30,2025-10-01,299.0,293.0,-2.0066889632107023,-1676.4647946864206,1,賣出信號
電子,regime,3231.TW,2025-09-25,2025-10-03,125.5,153.5,22.31075697211155,14777.738381069721,8,停利
電子,regime,2327.TW,2025-09-12,2025-10-07,151.5,184.5,21.782178217821784,14380.161259540182,25,停利
電子,regime,2376.TW,2025-10-03,2025-10-14,311.5,280.0,-10.112359550561797,-7348.705264018696,11,停損
電子,regime,3008.TW,2025-10-07,2025-10-14,2461.401611328125,2192.26220703125,-10.934396201668713,-7990.958673200439,7,停損
電子,regime,3443.TW,2025-08-25,2025-10-21,1300.0,1675.0,28.846153846153843,20206.791914823974,57,停利
電子,regime,2327.TW,2025-10-20,2025-10-27,196.0,248.5,26.785714285714285,17925.441309602742,7,停利
電子,regime,3037.TW,2025-11-03,2025-11-05,178.5,162.7333984375,-8.832830007002801,-6961.815669526477,2,停損
電子,regime,2357.TW,2025-09-11,2025-11-13,691.0,633.0,-8.393632416787264,-6414.811368182898,63,停損
電子,regime,6669.TW,2025-11-11,2025-11-14,4720.0,4280.0,-9.322033898305085,-7289.001577985691,3,停損
電子,regime,4938.TW,2025-10-17,2025-12-18,74.5,68.30000305175781,-8.3221435546875,-6417.620098350206,62,停損
電子,regime,2345.TW,2025-12-11,2026-01-09,1135.0,1215.0,7.048458149779736,4691.937849662587,29,賣出信號
電子,regime,3037.TW,2025-12-01,2026-01-12,197.0,243.5,23.604060913705585,17595.822198263108,42,停利
電子,regime,3037.TW,2026-01-12,2026-01-19,243.5,301.0,23.613963039014372,16990.95954297435,7,停利
電子,regime,2356.TW,2025-07-15,2026-01-23,43.79999923706055,48.0,9.589043004790058,5116.4142601184285,192,賣出信號
電子,regime,3037.TW,2026-01-19,2026-01-28,301.0,367.5,22.093023255813954,14578.795330195702,9,停利
電子,regime,2376.TW,2025-12-30,2026-02-05,246.0,226.0,-8.130081300813007,-5984.961841419594,37,停損
電子,regime,2308.TW,2026-01-16,2026-02-24,1125.0,1385.0,23.11111111111111,14997.21833831539,39,停利
電子,regime,2376.TW,2026-02-25,2026-03-04,235.0,214.0,-8.936170212765958,-6519.2449899092535,7,停損
電子,regime,2395.TW,2026-01-28,2026-03-06,298.5,375.0,25.628140703517587,17933.459305260025,37,停利
電子,regime,2395.TW,2026-03-06,2026-03-12,375.0,345.0,-8.0,-6235.158216165859,6,停損
電子,regime,2345.TW,2026-02-09,2026-03-18,1305.0,1600.0,22.60536398467433,14920.316573360935,37,停利
電子,regime,3017.TW,2026-02-03,2026-03-19,1635.0,2015.0,23.24159021406728,15411.897412418912,44,停利
電子,regime,2353.TW,2025-12-30,2026-03-27,26.700000762939453,27.399999618530273,2.62171848535092,1470.0956003650354,87,期末強制平倉
電子,regime,2327.TW,2026-01-13,2026-03-27,260.5,260.0,-0.19193857965451055,-546.4133215153415,73,期末強制平倉
電子,regime,4938.TW,2026-03-12,2026-03-27,77.0999984741211,80.9000015258789,4.928668128357094,3138.4249756814825,15,期末強制平倉
電子,regime,2376.TW,2026-03-17,2026-03-27,248.0,235.0,-5.241935483870968,-4003.50296535065,10,期末強制平倉
金融,baseline,2892.TW,2019-07-31,2019-10-31,15.440507888793945,15.585553169250488,0.9393815378431338,175.11238726908778,92,賣出信號
金融,baseline,2883.TW,2019-10-17,2020-01-30,7.180148124694824,7.028348922729492,-2.1141513981201316,-1277.5574081447267,105,賣出信號
金融,baseline,2885.TW,2019-10-18,2020-03-16,12.677376747131348,11.092703819274902,-12.500006582316228,-5878.767527158554,150,停損
金融,baseline,2884.TW,2020-01-13,2020-03-16,18.380935668945312,16.224153518676758,-11.733799568824178,-5565.6569278963725,63,停損
金融,baseline,2890.TW,2020-03-13,2020-03-17,7.963974952697754,7.259197235107422,-8.849572252253159,-4053.1824845518786,4,停損
金融,baseline,2892.TW,2020-03-13,2020-03-17,14.74874496459961,13.563264846801758,-8.037837257632953,-3175.4734944385928,4,停損
金融,baseline,2887.TW,2020-03-13,2020-03-17,8.60588264465332,7.820553779602051,-9.125488894961636,-3396.8452825058557,4,停損
金融,baseline,2880.TW,2020-03-13,2020-03-17,14.094488143920898,12.868880271911621,-8.69565364484623,-3083.9665005979805,4,停損
金融,baseline,2883.TW,2020-03-13,2020-03-17,6.292117118835449,5.768406867980957,-8.32327563145266,-2671.2336787517816,4,停損
金融,baseline,2891.TW,2020-03-13,2020-03-18,14.70857048034668,13.436075210571289,-8.651386424504512,-3769.377520407099,5,停損
金融,baseline,2892.TW,2020-03-17,2020-03-18,13.563264846801758,13.284329414367676,-2.056550805316284,-1071.182514940032,1,賣出信號
金融,baseline,2886.TW,2020-03-13,2020-03-19,21.88775634765625,19.261228561401367,-11.999986405806881,-5691.224355092891,6,停損
金融,baseline,2881.TW,2020-03-13,2020-03-19,23.776203155517578,20.897872924804688,-12.105928822554397,-4919.474469142449,6,停損
金融,baseline,2882.TW,2020-03-13,2020-03-19,27.7440242767334,25.494510650634766,-8.108101419104916,-2744.1325586416024,6,停損
金融,baseline,5880.TW,2020-03-17,2020-03-19,11.859123229980469,10.97054386138916,-7.492791426139621,-3109.5723851010553,2,賣出信號
金融,baseline,2884.TW,2020-03-20,2020-04-15,14.163942337036133,17.157686233520508,21.13637450116045,9715.09829114472,26,停利
金融,baseline,2884.TW,2020-07-28,2020-09-24,19.303083419799805,17.83475685119629,-7.606694415967788,-3913.7460685296755,58,賣出信號
金融,baseline,2892.TW,2020-12-09,2021-01-20,15.497437477111816,15.42220687866211,-0.4854389544130453,-484.8557264397168,42,賣出信號
金融,baseline,2884.TW,2020-11-11,2021-01-22,18.98076629638672,17.405004501342773,-8.30188713373451,-4228.464298187479,72,停損
金融,baseline,2881.TW,2020-12-11,2021-03-30,29.654584884643555,35.6860237121582,20.338975746843087,8477.842970291822,109,停利
金融,baseline,2883.TW,2021-04-12,2021-04-26,9.035319328308105,10.939624786376953,21.07623857966551,9320.698619242583,14,停利
金融,baseline,2881.TW,2021-04-15,2021-05-03,37.696502685546875,43.22532653808594,14.666675841679222,6084.158830874228,18,賣出信號
金融,baseline,2890.TW,2021-02-17,2021-05-10,8.666633605957031,10.45973014831543,20.68965441351887,9082.751384327552,82,停利
金融,baseline,2891.TW,2021-05-10,2021-05-12,18.828107833862305,17.570280075073242,-6.680585058721952,-3391.1271681573708,2,賣出信號
金融,baseline,2882.TW,2021-05-05,2021-05-17,42.208473205566406,38.310489654541016,-9.235073564592543,-4543.857832309244,12,停損
金融,baseline,2883.TW,2022-01-11,2022-05-10,15.386528015136719,14.079727172851562,-8.493149598139178,-4411.281422852473,119,停損
金融,baseline,2890.TW,2022-05-31,2022-06-20,14.263419151306152,12.888158798217773,-9.641870146979741,-4710.487680486767,20,停損
金融,baseline,2891.TW,2022-01-11,2022-06-30,22.580175399780273,20.68475914001465,-8.394160923054962,-4144.723730872618,170,停損
金融,baseline,2891.TW,2024-04-29,2024-05-07,30.99997329711914,32.58391571044922,5.109496057137815,2058.3073438228603,8,賣出信號
金融,baseline,2885.TW,2024-03-07,2024-06-19,24.70170021057129,29.668415069580078,20.106773285521633,9353.196224034502,104,停利
金融,baseline,2882.TW,2024-07-03,2024-08-05,58.32989501953125,52.7340202331543,-9.593493669932414,-4936.409660273406,33,停損
金融,baseline,2883.TW,2024-07-03,2024-08-05,15.286555290222168,13.598468780517578,-11.042949033680275,-5356.83177737223,33,停損
金融,baseline,5880.TW,2024-08-14,2025-04-07,24.399784088134766,20.718578338623047,-15.087042312402394,-7519.69962562625,236,停損
金融,baseline,2887.TW,2025-07-11,2025-07-24,17.304832458496094,15.413594245910645,-10.928959971854074,-4709.457865413438,13,停損
金融,baseline,2880.TW,2024-10-15,2025-10-15,24.68262481689453,29.649999618530273,20.124986051871275,8903.49127341144,365,停利
金融,baseline,2884.TW,2025-06-03,2025-10-27,29.07964324951172,30.299999237060547,4.196598895928062,1553.6165494454108,146,賣出信號
金融,baseline,2882.TW,2025-06-03,2025-12-17,60.60618591308594,73.19999694824219,20.77974524451476,9150.57809889673,197,停利
金融,baseline,2884.TW,2025-10-29,2026-03-27,30.200000762939453,32.20000076293945,6.622516388987449,2752.908205048443,149,期末強制平倉
金融,baseline,2883.TW,2026-02-09,2026-03-27,18.850000381469727,19.850000381469727,5.3050396804396796,2172.70576626221,46,期末強制平倉
金融,baseline,2891.TW,2026-02-23,2026-03-27,53.900001525878906,53.0,-1.6697615962901042,-987.612919616382,32,期末強制平倉
金融,regime,2892.TW,2019-07-31,2019-08-07,15.440507888793945,14.978611946105957,-2.991455630958956,-1607.661144652433,7,賣出信號
金融,regime,2880.TW,2019-07-31,2019-08-13,14.605741500854492,14.106684684753418,-3.4168536809437406,-1708.678565601309,13,賣出信號
金融,regime,2890.TW,2019-07-11,2019-09-25,8.915422439575195,8.598272323608398,-3.557320117092607,-2063.2894877872386,76,賣出信號
金融,regime,2880.TW,2019-10-31,2019-11-11,15.788711547851562,15.86080265045166,0.45659902254599993,-61.75821437892591,11,賣出信號
金融,regime,2884.TW,2019-07-25,2019-11-26,16.932350158691406,17.511783599853516,3.422049719806232,1340.305365710934,124,賣出信號
金融,regime,2886.TW,2019-11-06,2019-11-26,22.36199188232422,22.17959213256836,-0.8156686162650617,-567.0661328454516,20,賣出信號
金融,regime,2891.TW,2019-11-06,2020-01-30,16.280481338500977,16.467613220214844,1.1494247487101468,215.66747558932548,85,賣出信號
金融,regime,2881.TW,2019-11-25,2020-01-30,27.64396095275879,26.98434066772461,-2.3861279726209115,-1154.4708256034937,66,賣出信號
金融,regime,2884.TW,2020-01-13,2020-02-27,18.380935668945312,18.702842712402344,1.7513093416723877,480.7053245530042,45,賣出信號
金融,regime,2882.TW,2019-11-06,2020-03-02,32.24305725097656,29.618623733520508,-8.139530619034481,-3712.558521902298,117,停損
金融,regime,2883.TW,2019-11-05,2020-03-09,7.483747482299805,6.8537774085998535,-8.417842467158676,-4032.885166662534,125,停損
金融,regime,5880.TW,2020-03-10,2020-03-12,13.875516891479492,13.397049903869629,-3.448282261136336,-1903.8562195100749,2,賣出信號
金融,regime,2883.TW,2020-03-10,2020-03-12,6.831008434295654,6.4970479011535645,-4.888890657277084,-2454.081821330292,2,賣出信號
金融,regime,2886.TW,2020-01-13,2020-03-16,23.128063201904297,21.158164978027344,-8.51735057397611,-3572.7538140819597,63,停損
金融,regime,2887.TW,2020-03-13,2020-03-16,8.60588264465332,8.213218688964844,-4.5627389066527835,-2297.315938029329,3,賣出信號
金融,regime,2885.TW,2020-03-13,2020-03-16,11.733315467834473,11.092703819274902,-5.459766681597653,-2434.0712289126313,3,賣出信號
金融,regime,2884.TW,2020-03-13,2020-03-17,17.061113357543945,15.161856651306152,-11.1320795216333,-5503.128015038674,4,停損
金融,regime,2880.TW,2020-03-13,2020-03-17,14.094488143920898,12.868880271911621,-8.69565364484623,-3933.4728933311053,4,停損
金融,regime,2883.TW,2020-03-13,2020-03-17,6.292117118835449,5.768406867980957,-8.32327563145266,-3407.0490924871847,4,停損
金融,regime,5880.TW,2020-03-13,2020-03-17,12.9527587890625,11.859123229980469,-8.443263530897474,-3280.0338112873505,4,停損
金融,regime,2885.TW,2020-03-20,2020-03-23,10.283509254455566,9.57546329498291,-6.885256209264158,-2902.7893289699423,3,賣出信號
金融,regime,2890.TW,2020-03-19,2020-04-15,6.822236061096191,8.386839866638184,22.93388548168462,10660.316449021615,27,停利
金融,regime,2884.TW,2020-03-20,2020-04-15,14.163942337036133,17.157686233520508,21.13637450116045,9311.973087150458,26,停利
金融,regime,2883.TW,2020-03-20,2020-04-29,5.5786566734313965,6.815826892852783,22.17684815259318,7567.43090234141,40,停利
