半導體_baseline,半導體_regime,電子_baseline,電子_regime,金融_baseline,金融_regime,傳產_baseline,傳產_regime
987692.9653246999,1135900.4526820304,1081788.598540332,1237044.6039459556,962619.4714479436,1024639.382340981,992696.9903252848,1062034.0319214624
987692.9653246999,1132664.2113991831,1081010.761958857,1234964.7901531358,962619.4714479436,1017294.5938875516,991681.6963605024,1061104.9022260227
987692.9653246999,1139060.676082631,1080621.8468334025,1238386.227725854,962619.4714479436,1016753.0120640305,991681.6963605024,1061104.9022260227
987692.9653246999,1138654.922646948,1081107.9962794657,1238646.5922201122,962619.4714479436,1014457.5110138308,991935.514677294,1061337.1799146112
987692.9653246999,1142045.9920219728,1081885.8265303748,1241626.5783926428,962619.4714479436,1016174.0034749155,992189.3467924963,1061569.47023059
987692.9653246999,1140358.748024902,1081010.761958857,1241850.6557094133,962619.4714479436,1014774.4080665639,992612.3853695552,1061956.6070775487
987692.9653246999,1143050.3277922075,1080524.6220086422,1241227.5987123535,962619.4714479436,1014726.0629979577,994558.3752425959,1063595.813450844
987692.9653246999,1141053.4286615117,1080816.3091440538,1235769.2385944496,962619.4714479436,1016660.9404904244,993627.6793343377,1062815.415610564
987692.9653246999,1142313.5126020391,1081107.9962794657,1235034.74662914,962619.4714479436,1017913.0496698086,993543.074378608,1063487.9363909883
987692.9653246999,1141070.0297751806,1079357.8734669955,1234661.1778749279,962619.4714479436,1020089.8138957606,992273.9517482258,1062607.6672782295
987692.9653246999,1137570.4144640823,1078456.9926202525,1237617.9570921226,962619.4714479436,1021186.6857703798,992358.5601535583,1063121.1458190284
987692.9653246999,1140622.122053153,1078456.9926202525,1242887.2673005192,962619.4714479436,1020653.5244509827,991935.514677294,1062734.0026583746
987692.9653246999,1137432.1850723848,1078456.9926202525,1247308.0809825708,962619.4714479436,1020670.5130438423,992104.7314879586,1061735.6036159925
987692.9653246999,1139443.957136286,1078456.9926202525,1252403.496931336,962619.4714479436,1020571.1274210745,991597.0845055673,1062554.6380916992
987692.9653246999,1141174.9644910188,1078456.9926202525,1254399.6180385249,962619.4714479436,1023164.1290207276,991850.913171167,1063159.8508570534
987692.9653246999,1142359.6953817836,1078456.9926202525,1256754.652797678,962619.4714479436,1021435.2113558567,992189.3467924963,1063318.759830466
987692.9653246999,1142065.577120298,1078380.1525595284,1258061.620546644,962619.4714479436,1020311.4564007599,991597.0845055673,1062285.7611415293
987692.9653246999,1141801.2246155785,1080203.6268083975,1262111.3607785394,962619.4714479436,1023418.7780027043,991427.8676949027,1061812.9222984896
987692.9653246999,1146554.7055803405,1079153.7728656048,1267093.7522784015,962619.4714479436,1024432.1656674918,992104.7314879586,1064514.9935541856
987692.9653246999,1146265.7853072528,1079948.7403470268,1268307.0697168403,962619.4714479436,1025806.3552780879,992527.7735146201,1065493.0788612035
987692.9653246999,1152585.121668061,1082419.213467967,1276554.0762248365,962619.4714479436,1027672.9229101634,993204.6407572788,1066548.5534073312
987692.9653246999,1154046.8732444886,1078811.1870737418,1272302.976375158,962619.4714479436,1025869.1192919872,992781.5987306171,1066234.3990545487
987692.9653246999,1162961.9541297376,1079254.3237134614,1284828.062423839,962619.4714479436,1032322.2188001625,993543.074378608,1069095.190095445
987692.9653246999,1162408.687476156,1081077.7979623305,1286330.0476343986,962619.4714479436,1032636.4911233522,995083.2165513198,1073000.3135237438
987692.9653246999,1165247.255869008,1080587.2475204116,1288386.7566939145,962619.4714479436,1034084.0814998299,994921.4416549831,1073837.258799303
987692.9653246999,1164239.2406360325,1081981.0621712108,1289683.8706978322,962619.4714479436,1031079.2267808855,993097.7585542932,1071523.277559342
987692.9653246999,1163333.726987857,1083110.1280916263,1289825.0064202552,962619.4714479436,1029910.8890916163,994291.0588068527,1070250.492818333
987692.9653246999,1163480.2550485653,1081494.7472938756,1285255.5186360206,962619.4714479436,1028244.8041390388,992975.0175312356,1067292.3381721533
987692.9653246999,1162220.4784429814,1081312.1036369589,1281098.3685336336,962619.4714479436,1029421.3512997762,993366.923674356,1067054.9160179044
987692.9653246999,1162898.3988973426,1082124.029600418,1280105.1232040839,962619.4714479436,1030073.9923641933,993089.8668831319,1068869.3062745484
987692.9653246999,1163044.9328351594,1081598.796192343,1278373.3142157467,962619.4714479436,1032148.6196241052,993159.129646451,1071325.7083040604
987692.9653246999,1164188.7637801045,1081767.971112722,1284595.2814999525,962619.4714479436,1033912.4553259822,994190.2167217353,1077931.4081228941
987692.9653246999,1162983.7436304926,1080925.6017069858,1279539.1911269515,962619.4714479436,1034494.8282303745,993913.5982114498,1076927.5811028802
987692.9653246999,1160451.3357800574,1080964.5245835423,1278796.1058642627,962619.4714479436,1033120.7789100711,991713.3454221026,1072274.606563074
987692.9653246999,1160453.4839476943,1082536.7350622676,1278951.4022059485,962619.4714479436,1038053.1936341727,993828.9898061175,1076565.3856149185
987692.9653246999,1161664.9205588182,1083318.2258885615,1285534.12273191,962619.4714479436,1039555.6027309537,995075.3214305558,1080338.0299112704
987692.9653246999,1163552.3065085406,1083487.3925038285,1291041.4732253638,962619.4714479436,1039473.7287305606,995452.3294001516,1079745.9895163355
987692.9653246999,1168755.2016868896,1085697.3769877823,1292280.0957591124,962619.4714479436,1036873.5194972435,994475.1709220682,1076862.015342537
987692.9653246999,1171570.2253506128,1084372.9405337016,1292074.834789087,962619.4714479436,1034907.2525331676,994882.8673067166,1076601.7225309752
987692.9653246999,1161956.1479502197,1083747.893791743,1285490.0082453424,962619.4714479436,1031055.3270253096,993990.3114960181,1071356.9568296813
987692.9653246999,1157544.1181365983,1083886.6296156617,1272591.5891970391,962619.4714479436,1033953.0951575912,994059.5713903635,1068840.4864363133
987692.9653246999,1152392.0170187424,1085037.651238963,1271865.1495232938,962619.4714479436,1031575.6603834708,993767.1781446764,1065739.8218743126
987692.9653246999,1154105.3721120807,1086444.9223618933,1271853.355466588,962619.4714479436,1033161.5333127652,994629.0420907196,1067813.6316204006
987692.9653246999,1155788.452157439,1086961.6806815055,1273161.2586025586,962619.4714479436,1033054.112524598,994752.2248443185,1067162.1423110592
987692.9653246999,1155542.8462404392,1087595.9479444898,1270252.8112637952,962619.4714479436,1031088.2059035795,994798.2589013843,1067197.4346887055
987692.9653246999,1161232.247066369,1090027.5068805069,1278346.6282506054,962619.4714479436,1033365.1482230902,994351.9795615481,1068211.5895952284
987692.9653246999,1159818.4993201857,1090118.8245564094,1281623.2636077707,962619.4714479436,1032582.4824483233,994759.6788151703,1071261.1187752993
987692.9653246999,1157290.5994207584,1090349.6278346102,1273664.9840540406,962619.4714479436,1028833.7580364584,996404.0345499709,1075213.369939182
987692.9653246999,1154403.7800586375,1087007.07937963,1270172.0225002975,962619.4714479436,1030282.5955701346,992020.9009045645,1069273.5055784443
987692.9653246999,1150386.0784486355,1085336.7420414223,1255285.2435041275,962619.4714479436,1028786.4174504873,992352.0824036759,1067290.4054954497
987692.9653246999,1149506.8630675192,1086248.481338765,1258273.673172759,962619.4714479436,1028551.8692409936,996720.063237612,1072479.0202759083
987692.9653246999,1150239.5445108188,1084490.1291525122,1259333.6484571318,962619.4714479436,1030326.9211807715,1003101.9290961843,1082955.5976630622
987692.9653246999,1149653.397005336,1083773.7603888344,1253637.6423062133,962619.4714479436,1030080.3614595912,1002062.1156819075,1079443.9877639571
987692.9653246999,1149360.3291297024,1083317.8929130712,1253350.7305054339,962619.4714479436,1030230.9595696059,1000210.6366309182,1075729.4000448927
987692.9653246999,1149506.8630675192,1083513.2677925532,1253653.14902702,962619.4714479436,1031098.3958288787,999393.3580807731,1074794.475723136
987692.9653246999,1147748.4323052864,1082666.6505578263,1250790.0627998132,962619.4714479436,1028949.8915677181,998133.0965222723,1071317.347035257
987692.9653246999,1147748.4323052864,1082601.5284952102,1250393.9558535288,962619.4714479436,1027067.6239825111,996316.0670565903,1069679.4538803939
987692.9653246999,1148188.0341187364,1082341.0315531122,1250550.1646644427,962619.4714479436,1028336.7615120499,996506.2456602106,1072106.6939282676
987692.9653246999,1148627.6476864028,1083187.6444420223,1253920.0981492265,962619.4714479436,1028700.2028045203,996546.6549594128,1069984.3284711963
987692.9653246999,1148627.6476864028,1082601.5284952102,1254920.3964726154,962619.4714479436,1029659.0501685706,994756.7774432551,1066017.2082924894
987692.9653246999,1149360.3291297024,1077313.4835264117,1258551.7490688944,962619.4714479436,1031913.5045698504,996242.0355295369,1067998.3780126667
987692.9653246999,1149946.4707580775,1077313.4835264117,1261108.9621593875,962619.4714479436,1032502.9049300749,996618.0022895827,1068889.2546196233
987622.5922009206,1150747.9704857327,1077313.4835264117,1267204.4088108374,962619.4714479436,1038992.2176512056,998224.6722889566,1070981.956565132
988177.4750867072,1152533.0315154062,1077313.4835264117,1269442.004820161,962619.4714479436,1038659.4900563436,997959.4857444991,1071055.7894664556
988343.9404626662,1152863.3993485584,1077313.4835264117,1267836.1843184934,962619.4714479436,1035179.4156217161,996531.8955230238,1068601.1102800833
988343.9404626662,1152570.331472925,1077313.4835264117,1267321.2064388124,962619.4714479436,1034357.7952097051,996885.5198277684,1066259.5566395796
988621.3844566748,1152437.1213632282,1077313.4835264117,1265554.4942566936,962619.4714479436,1035096.721586745,998423.6521825911,1068757.664579854
988066.5015708882,1152117.4114659377,1077313.4835264117,1266605.900375698,962619.4714479436,1038445.7456355522,998655.5458060177,1068091.6488454724
989231.7592026015,1153990.3962387685,1077313.4835264117,1268606.3877027577,962619.4714479436,1037695.2956867575,998091.9371531788,1068753.06328147
992394.591141362,1159683.8433040408,1077313.4835264117,1271489.7062905836,962619.4714479436,1045896.3735366899,1004443.1373403694,1073112.9522596302
992394.591141362,1155258.5912449884,1077313.4835264117,1266648.195707968,962619.4714479436,1038949.3303154893,1002544.2274291429,1070717.6179985015
992652.1342774837,1156756.7238307735,1077313.4835264117,1268954.6381521265,962619.4714479436,1040526.1628139933,1004759.7110435086,1072915.4022920239
992652.1342774837,1164207.6789984035,1077313.4835264117,1272081.192000031,962619.4714479436,1042472.469825539,1005285.8376300512,1074945.149826841
992652.1342774837,1163211.9521075257,1077313.4835264117,1270182.5460485108,962619.4714479436,1040761.0569405569,1004519.0886110106,1074174.475621916
992652.1342774837,1156644.2801888096,1077313.4835264117,1271889.7089446909,962619.4714479436,1038458.8708643669,1000894.614662989,1067220.4221141306
992652.1342774837,1156588.7829843068,1077313.4835264117,1278213.5779851614,962619.4714479436,1038746.873042468,1002374.2157796101,1069273.5108092893
992652.1342774837,1166936.571066341,1077313.4835264117,1278751.9103223316,962619.4714479436,1038577.8723110877,1003090.4105625459,1069781.6470976488
992652.1342774837,1166056.5529444995,1077313.4835264117,1277447.7413157888,962619.4714479436,1038342.9578240982,1001651.9174084972,1067770.330513209
992652.1342774837,1162759.9309193739,1077313.4835264117,1275585.6416631534,962619.4714479436,1039539.123183194,1000234.3308752491,1064573.2259354605
992652.1342774837,1156103.6585131597,1077313.4835264117,1276611.8235852523,962619.4714479436,1042308.4428671461,999878.8288126634,1062227.7342584645
992652.1342774837,1160248.6127543272,1077313.4835264117,1279415.5281160467,962619.4714479436,1043758.9842824257,1001134.2502180863,1065452.0132236527
992652.1342774837,1156627.1620135661,1077313.4835264117,1278964.4478046163,962619.4714479436,1041862.6865450535,1000346.7308611257,1063259.867691189
992652.1342774837,1160052.8519517113,1077236.7249407105,1281589.8175941382,962619.4714479436,1041869.429179705,1000700.4951989707,1064436.2954862586
992652.1342774837,1158590.6812264987,1076674.6518332772,1279929.509181198,962619.4714479436,1044183.5386137232,1001808.5751472581,1065149.2297432679
992652.1342774837,1163794.6348091278,1075925.2110690475,1279231.3149148421,962619.4714479436,1047066.5469996905,1002994.0005428921,1066618.4544221284
992652.1342774837,1166179.1545198949,1075831.5347063881,1279236.3949499414,962619.4714479436,1043338.8170777104,1004755.699749831,1070844.2934791364
992652.1342774837,1159658.769371102,1074051.6240899512,1277824.4504063935,962619.4714479436,1042648.7402090288,1003020.208363261,1068422.974894543
992652.1342774837,1164855.4000015985,1074238.980548139,1280790.4438784693,962619.4714479436,1042996.9406898805,1006607.370449387,1074739.2713296912
992652.1342774837,1163568.7068877157,1073628.4081160761,1283642.965605775,962619.4714479436,1042548.1317438765,1005366.0200018206,1072803.8154849992
992652.1342774837,1170814.3731712992,1071217.2828149388,1281771.2232183828,962619.4714479436,1040768.5863744218,1002595.5368986102,1067669.280142157
992652.1342774837,1172894.2652635835,1070004.2395495395,1281197.2821935404,962619.4714479436,1040189.1004344851,1004182.1411664813,1071378.1637304937
992581.4078129163,1176426.2796452497,1070243.0662508276,1280966.676644261,962619.4714479436,1039890.1258858255,1004562.6243292447,1073201.8057470666
991708.9589190393,1178923.7672205674,1073476.8844138803,1284970.6808912891,962619.4714479436,1041468.8401165109,1005327.5777665105,1074014.529427462
991224.2676810533,1180005.123967078,1073546.0190786733,1286046.204811249,962619.4714479436,1041964.7043914171,1006231.0662001334,1074436.928996858
991612.0253369443,1178761.4534699782,1074572.3256001603,1286188.154546885,962619.4714479436,1042306.1222537445,1004753.1762978921,1071210.9838788055
991612.0253369443,1179721.0863817204,1073824.8836344855,1286488.944534749,962619.4714479436,1041077.3772366513,1004483.5044351808,1071991.1084677249
989673.2487212447,1171410.3685587433,1068736.798884084,1281086.1882636077,962619.4714479436,1038455.2388830553,1002642.9738583191,1071370.986750627
990351.8226750947,1170452.8441504564,1068507.8433114318,1279971.5716538376,962619.4714479436,1037169.9406700603,1004795.8593518618,1073872.242976748
989188.5574832587,1164342.9562000455,1066894.9679473592,1276781.0743772406,962619.4714479436,1034628.9220604328,999319.2773505173,1067593.479198104
989382.4363112041,1166657.1203449825,1067899.6126553498,1278891.776062134,962619.4714479436,1034224.1003827229,997878.0984392692,1065073.006140276
989479.3737812176,1167712.1507359212,1067914.9460121281,1281924.0087875465,962619.4714479436,1030853.2458286581,997437.8363210509,1058684.7380773246
989285.4949532722,1173336.543041294,1070095.101882289,1286620.5633435908,962619.4714479436,1031719.7517996493,998876.1792117005,1060587.2714308528
990254.8852050812,1172958.1348163248,1071895.559043474,1289866.3273820626,962619.4714479436,1031249.6638789081,998317.6190527531,1061081.4027206586
990642.6350851352,1171414.109106192,1076636.095692152,1297063.0942369252,962619.4714479436,1032802.750194313,998724.1824925925,1060487.1099612464
990448.7601451082,1174059.7258968926,1086400.6149354796,1311795.3163027014,962619.4714479436,1035689.8144999259,999605.0729599054,1061214.6418374546
990836.5178009991,1176607.940971415,1086700.3314395295,1317298.958635356,962619.4714479436,1036784.6233911911,1000367.2776200458,1061031.1188686134
992484.4742308212,1178765.4380054448,1089651.64698474,1321215.2369743974,962619.4714479436,1036545.6522083225,1000384.5011612052,1061106.0535123546
991612.0253369443,1175207.3962900592,1090813.4216933101,1323829.107806712,962619.4714479436,1036960.3924132609,1000317.1048763358,1060520.9115360107
990739.5764430672,1171375.2327612895,1086336.7935422792,1317028.9479471003,962619.4714479436,1037201.5863526796,1000232.4999206063,1059783.5522950264
990448.7601451082,1171091.0023888664,1086072.7676216518,1319887.989559684,962619.4714479436,1038023.7261375078,1000689.6124499025,1059313.1824982753
991902.8416349032,1173952.6162978238,1088449.0185261755,1322973.8871147977,962619.4714479436,1037225.6703612743,1000418.5626208576,1058583.5312204515
994326.3094885888,1179653.3220473723,1088184.982034222,1322958.1146502984,962619.4714479436,1038424.7966686019,1001130.2362775059,1059361.8606825336
992581.4078129163,1174983.731818703,1088184.982034222,1329020.6945672561,962619.4714479436,1038716.4804888146,1000283.4152409392,1058885.4766064119
994326.3094885888,1175994.074402203,1088449.0185261755,1322827.9574546337,962619.4714479436,1038491.8096358218,1000622.2150931447,1061772.3342252364
994132.4306606434,1175516.1085185087,1093967.8801324973,1328779.6476167357,962619.4714479436,1039196.0333032781,1000994.7181452201,1062147.3750792784
995101.8170245339,1180085.5281415493,1093967.8801324973,1330587.2644438175,962619.4714479436,1039739.8689593151,1001536.7951958542,1063756.1003325249
995101.8170245339,1179584.5171227208,1093967.8801324973,1335325.7063250435,962619.4714479436,1040120.6247853872,1002214.0411619738,1064876.5322559979
994132.4306606434,1174203.389496698,1093967.8801324973,1330991.9244033995,962619.4714479436,1040534.0585407675,1002331.9684503356,1064874.2068349123
993841.6143626843,1175489.9672044334,1093967.8801324973,1331376.3543636545,962619.4714479436,1041803.7484441614,1002688.3636679561,1065742.5338189267
994423.2508465208,1174787.8796322797,1093967.8801324973,1332831.7227584904,962619.4714479436,1041254.5560550081,1002434.9046828353,1067335.8696656513
993356.9270126167,1170514.7696419295,1093967.8801324973,1331906.825353054,962619.4714479436,1042202.776325404,1002011.4964252976,1064317.3363395948
992969.1654688073,1168230.7231903928,1093967.8801324973,1335249.5127713005,962619.4714479436,1041263.947704185,1001723.9759805243,1062522.2489306405
992387.5367608077,1166792.2053531862,1093967.8801324973,1335011.295586817,962619.4714479436,1040607.1753895113,1000233.2493964346,1063304.460469284
991515.0839790123,1162402.7056779591,1093967.8801324973,1332620.082582122,962619.4714479436,1040613.9591623258,999861.1170967264,1062398.0585922208
991902.8416349032,1163104.0436833843,1093967.8801324973,1336099.197112057,962619.4714479436,1040863.4360715577,1000098.4592044101,1063444.1151463138
990642.6350851352,1158466.0228995574,1093967.8801324973,1330273.9853267684,962619.4714479436,1040332.7922472693,999048.7317217821,1059661.8161093448
990933.4513830943,1159116.1687102662,1093967.8801324973,1331910.5575997944,962619.4714479436,1040210.2317683621,999642.4645255952,1058033.6349339122
992387.5367608077,1160546.1675495494,1093967.8801324973,1334285.278678247,962619.4714479436,1039966.2011483171,998355.7555727802,1056174.396024287
993259.9817667663,1162386.2519272184,1093889.9349210379,1334604.8117639264,962619.4714479436,1040518.7507886556,999371.7934200114,1056955.5980951204
992484.4742308212,1162307.74117016,1093250.0573780197,1339843.8158887876,962619.4714479436,1040864.1134026537,999574.7009379612,1056441.0495861562
991902.8416349032,1161779.8787506868,1094396.3896509556,1338663.911801914,962619.4714479436,1040575.2758130464,999253.1201054241,1054867.8474941023
991515.0839790123,1160732.378493415,1094788.2584876819,1341345.4016879527,962619.4714479436,1041628.2761785376,999304.0343538686,1055010.6257536495
990739.5764430672,1161284.1183297108,1096645.130409534,1343417.164018372,962619.4714479436,1042171.7787539775,999642.834206074,1055071.98365676
990448.7601451082,1161394.4671180786,1100315.512718964,1347505.1077733499,962619.4714479436,1041668.6117336054,1000862.1503236224,1054582.2851856488
990448.7601451082,1160070.2980798378,1100938.7608305973,1350148.809382918,962619.4714479436,1043059.448950278,1000879.0031124145,1054019.5632788523
989964.0650192037,1160635.6983514905,1099937.6953138676,1346979.140445588,962619.4714479436,1044011.5037628657,1000472.4396725751,1054341.0342519493
988994.6786553132,1160635.6983514905,1099531.1831428055,1344887.1546016738,962619.4714479436,1043468.687699106,1000269.5241835315,1052281.4581764352
989285.4949532722,1160635.6983514905,1106375.2356943921,1356986.2696362012,962619.4714479436,1040170.8228576338,1001845.2434897942,1051499.887807803
988308.3791678686,1160635.6983514905,1102604.681790032,1348742.2522253138,962619.4714479436,1041920.4179668935,1002437.8685579966,1051847.4262761753
988308.3791678686,1160635.6983514905,1106462.5195870753,1356886.193779831,962619.4714479436,1045155.2243527494,1004894.0985362226,1053077.6911001685
988308.3791678686,1160635.6983514905,1107681.4766289853,1360862.6684477287,962619.4714479436,1047374.5953847223,1010341.1759507305,1053742.5241175862
988308.3791678686,1160635.6983514905,1109784.371160081,1364201.4404916842,962619.4714479436,1050193.0697575402,1010510.3962109977,1056253.4765817667
988308.3791678686,1160635.6983514905,1114217.1312671087,1377153.7605775257,962619.4714479436,1052461.40531713,1010341.1759507305,1055534.9111824154
988308.3791678686,1160553.003057983,1110822.058235594,1369414.3001089625,962619.4714479436,1053353.755654256,1011018.043193389,1056466.2320679282
988308.3791678686,1161710.5509559643,1113085.4361127943,1375806.1329316434,962619.4714479436,1052884.263674602,1010848.8263827243,1055868.7964197253
988308.3791678686,1163022.4456219128,1113274.0519718467,1376397.0446264201,962619.4714479436,1052672.9146009097,1010933.4347880566,1055801.1294158143
988308.3791678686,1160398.6610956313,1117876.7470716008,1392977.7222099516,962619.4714479436,1048106.8620700805,1010002.7423294012,1054655.9720038415
988308.3791678686,1161400.4857784524,1117797.0983533717,1396978.344390247,962619.4714479436,1047328.1519355936,1009664.3121576746,1054188.2720308572
988308.3791678686,1162581.417539932,1123370.0963661396,1404390.3503751836,962619.4714479436,1049272.8901827468,1009410.4869416775,1055282.0237413857
988308.3791678686,1164139.8411664688,1123424.4798276182,1402449.2086200335,962619.4714479436,1049156.8728554954,1009325.8785363452,1054237.8912542542
988308.3791678686,1164405.5066762576,1123424.4798276182,1403415.5198342637,962619.4714479436,1048068.4596281287,1009108.7317356975,1052912.4435353812
988308.3791678686,1163514.1500098621,1123424.4798276182,1403752.400817997,962619.4714479436,1047051.1496848874,1009108.7317356975,1053135.1858793795
988308.3791678686,1165276.7501146419,1123424.4798276182,1413328.5015596547,962619.4714479436,1048290.9291396125,1009108.7317356975,1053552.6354187327
988308.3791678686,1164057.3733906872,1123424.4798276182,1413876.9619778835,962619.4714479436,1051026.6797900125,1009108.7317356975,1053472.5139352577
988308.3791678686,1166757.104890162,1123424.4798276182,1412187.9321573237,962619.4714479436,1051955.9262675266,1009108.7317356975,1054244.9136369163
988308.3791678686,1169160.7483238776,1123424.4798276182,1419418.5425284223,962619.4714479436,1053279.749271814,1009108.7317356975,1054244.9136369163
988308.3791678686,1163463.5790557722,1123424.4798276182,1413414.5376776545,962619.4714479436,1050999.0618922145,1009108.7317356975,1054224.8814405384
988308.3791678686,1164962.584944937,1123424.4798276182,1424762.111758313,962619.4714479436,1052221.2916336297,1009108.7317356975,1054999.996004978
988308.3791678686,1165328.7158217246,1123344.4358334306,1421345.6545418496,962619.4714479436,1050610.0547304293,1009108.7317356975,1054940.2152463845
988308.3791678686,1168319.0685929358,1124361.1025510519,1434043.347035157,962619.4714479436,1050153.587608999,1009108.7317356975,1054683.4977892058
988308.3791678686,1165776.1773092793,1124361.1025510519,1443967.6919334875,962619.4714479436,1050962.0799365907,1009108.7317356975,1056210.1916255692
988308.3791678686,1166631.6651309812,1123852.767031557,1454132.9059322951,962619.4714479436,1050634.535014398,1009108.7317356975,1055695.2638788782
988308.3791678686,1164649.9018131518,1123598.6014324937,1454477.4095583057,962619.4714479436,1048581.9292137441,1009108.7317356975,1056474.4674905795
988237.9621958529,1166347.7415361083,1124361.1025510519,1450889.4916490112,962619.4714479436,1049335.3140424232,1009108.7317356975,1053665.832332055
986983.8606870599,1165271.712754374,1124361.1025510519,1448641.7432476166,962619.4714479436,1049525.691154618,1009108.7317356975,1052857.8502623956
987123.2558217929,1165446.2502316886,1124615.2724714833,1452188.4843564567,962619.4714479436,1049833.7010387788,1009108.7317356975,1050952.6183574416
986565.6705463631,1163538.6873447003,1125886.1177522729,1447606.1767543787,962619.4714479436,1048834.8374625698,1009108.7317356975,1048382.7687247533
986286.8802768972,1160708.262752305,1125123.6123123465,1443610.6222188014,962619.4714479436,1048119.6449193584,1009108.7317356975,1048083.5836858647
987262.6509565258,1161144.6134458515,1125631.9478318412,1442841.7603140096,962619.4714479436,1048922.476601448,1009108.7317356975,1046645.8504531514
987332.3485238922,1162665.3079240192,1124615.2724714833,1442287.3025338417,962619.4714479436,1048500.9400135207,1009108.7317356975,1045236.4906201446
986774.7632484626,1158846.313437872,1124615.2724714833,1443884.7915390588,962619.4714479436,1047330.7596935815,1009036.8327385613,1047739.3583700922
986983.8606870599,1158759.0481993447,1125631.9478318412,1450715.280098569,962619.4714479436,1048077.3682595268,1013825.2042122397,1059574.5783288823
987611.1387933581,1158933.5856766594,1125715.780761467,1455928.987465722,962619.4714479436,1046344.9829555448,1020207.8350440196,1062517.9045301443
987402.0460912588,1158846.313437872,1122709.6699125299,1451497.1942463065,962619.4714479436,1046845.124942262,1018586.7967958612,1062351.5058706584
986914.1631196934,1158497.234983113,1120545.1396368174,1444938.842594903,962619.4714479436,1044568.7970057892,1017636.4462274472,1058860.14314411
986356.5731077658,1157013.6489252883,1120431.9687657636,1443908.344517947,962619.4714479436,1044319.647326378,1018057.0185644827,1058245.7575792102
985729.2950014676,1157537.2683574923,1119672.7383728025,1441111.4813398735,962619.4714479436,1046360.9633175612,1014466.9743408354,1053893.4903074957
986635.3681137296,1158933.5856766594,1123164.4646270676,1448090.9434540933,962619.4714479436,1049008.578709978,1013759.6711289142,1054503.7871670702
986565.6705463631,1159631.742586178,1126658.9574301292,1453482.5728884372,962619.4714479436,1050020.992412853,1009780.7566714347,1050977.5355529708
986217.1779730328,1160853.5224280304,1130132.6220303597,1464364.3338732156,962619.4714479436,1048346.9714422207,1004921.7429358396,1049125.4127311578
987053.5582544263,1160417.1752346137,1136943.3290450482,1477440.6297502248,962619.4714479436,1051079.1123766394,1005245.5179677935,1050904.724127426
986426.2754116302,1161202.6008827896,1136034.1571595906,1488436.2289755936,962619.4714479436,1054373.0575493868,1006270.8105599638,1051337.006426621
986426.2754116302,1160242.6342571692,1142024.9508638843,1501550.472157308,962619.4714479436,1054281.6008305587,1006378.7355706152,1050671.9799673
987332.3485238922,1159719.0148249653,1140765.981669401,1492639.3309496215,962619.4714479436,1053193.9322506273,1006108.9230439869,1050510.711213883
987053.5582544263,1159457.2016087333,1140499.5304202063,1489076.761869985,962619.4714479436,1054719.113584134,1007673.8506713792,1052151.9041993725
986356.5731077658,1158846.313437872,1140233.0834923799,1487891.7999749177,962619.4714479436,1054292.763765869,1007673.8506713792,1051917.0733769068
985868.6901362005,1158497.234983113,1140499.5304202063,1493532.0138520645,962619.4714479436,1052774.270151605,1006756.4830898603,1050699.0191169607
985171.7144625358,1158322.6940056682,1142631.1188069228,1495612.071008669,962619.4714479436,1053817.4042285848,1006972.3331111629,1050610.948269606
984474.7340523732,1157711.8093349368,1142364.667557728,1494523.171355791,962619.4714479436,1056204.0254800662,1008213.4857066014,1052770.9091218524
984683.8267544726,1160155.362018382,1141831.7737020752,1489209.7897309829,962619.4714479436,1058275.0989279984,1008753.110759858,1052981.85447953
984683.8267544726,1160853.5224280304,1141298.875525054,1492854.1566193684,962619.4714479436,1056676.3306000794,1011181.4534454092,1054299.311420748
986914.1631196934,1162162.5675084102,1140765.981669401,1471556.2551388214,962619.4714479436,1056318.8639666736,1009292.7408040974,1052697.2316707913
988517.2119056202,1162075.298769753,1141831.7737020752,1474699.1257385602,962619.4714479436,1059155.9031622005,1010102.1883659477,1054875.8114602007
988238.4216361543,1159980.8245410672,1140499.5304202063,1466702.8122401233,962619.4714479436,1056128.8394791302,1009832.3758393194,1053021.5212857695
988029.3289340549,1158497.234983113,1142098.2206299016,1468008.6905013642,962619.4714479436,1055310.928373514,1011990.8960162769,1056630.9576475879
988029.3289340549,1159282.6676315486,1141298.875525054,1471584.23735045,962619.4714479436,1056100.446339993,1010641.8184101871,1055414.8654619725
986914.1631196934,1158235.4287671407,1141831.7737020752,1472620.5678831898,962619.4714479436,1057057.4067389616,1011181.4534454092,1054198.1902223267
987680.8363607246,1158148.1565283535,1141831.7737020752,1473207.9333238013,962619.4714479436,1056917.1108845859,1010641.8184101871,1054770.4397625749
987123.2558217929,1157711.8093349368,1141565.3224528804,1461666.3888512426,962619.4714479436,1057278.462263163,1010911.6309368154,1054047.7952907125
986147.4851421644,1157711.8093349368,1140765.981669401,1461451.3431529917,962619.4714479436,1055753.417842595,1011451.2659720375,1053623.1681231374
985659.5926976032,1155158.961850131,1141565.3224528804,1459842.1350222258,962619.4714479436,1052298.1097713553,1010641.8184101871,1050331.7344170483
986077.7875747979,1155158.961850131,1139966.6365645532,1465058.7758095176,962619.4714479436,1051147.2763384897,1010372.0058835588,1048520.6215443218
986844.460815829,1155158.961850131,1139167.2914597057,1467556.8516638512,962619.4714479436,1048951.210497633,1009292.7408040974,1045088.6751477916
