半導體_A_純技術,半導體_B_技術+盤勢,半導體_C_最佳化,電子_A_純技術,電子_B_技術+盤勢,電子_C_最佳化,金融_A_純技術,金融_B_技術+盤勢,金融_C_最佳化,傳產_A_純技術,傳產_B_技術+盤勢,傳產_C_最佳化
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1238458.5764160466,1093623.7857900113,962742.7827999968,1052630.03620455,1020315.8451232063,1012322.8909852919,1098957.0105331726,1076003.9559509098
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1239644.3156594182,1094816.3561843578,962742.7827999968,1053131.2077717995,1020655.7704483927,1011361.095968891,1098095.774731538,1075147.331458535
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1240338.3610117894,1094413.7525205894,962742.7827999968,1054006.484682889,1021376.4426965095,1010233.3143777731,1097134.3151061058,1074133.4177091178
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1240179.5272199782,1095229.5710439149,962742.7827999968,1055143.2322071828,1021614.0481484369,1011445.7043692132,1099094.3840293789,1076171.2235472822
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1243845.6081994302,1095938.461987454,962742.7827999968,1055250.7563005611,1021636.3287517461,1011172.5948010578,1098583.6630153519,1075645.9500411127
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1244567.0375968693,1096329.0137624147,962742.7827999968,1054547.3931871962,1021423.8860804435,1010899.4756128116,1097875.6876893537,1074919.6603769725
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1236991.2592728306,1092300.862521896,962742.7827999968,1053603.9372861425,1021098.428153337,1008351.5150456288,1095165.761937343,1072098.909244318
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1232704.135520924,1089551.3981694665,962742.7827999968,1049915.9983067666,1019195.835518387,1006999.8876077381,1094195.692736399,1071062.7809603964
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1232680.1762224808,1089053.116936528,962742.7827999968,1048912.5830243933,1018438.5983088042,1005620.395313848,1092819.8701430254,1069660.1509598875
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1241397.0656765662,1091614.1238199417,962742.7827999968,1050877.785845081,1019508.2115948349,1006608.9490786062,1094113.8674556646,1071005.7424744987
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1243755.629967398,1093938.0179867067,962742.7827999968,1051507.0159201596,1020025.7326033458,1006942.0296961254,1094550.2986448265,1071465.8624734052
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1236549.0507443214,1089026.7263262677,962742.7827999968,1048794.039145565,1017767.175691267,1002466.2370300592,1090015.5187811921,1066792.0143434408
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1240059.7128059152,1090477.5498759262,962742.7827999968,1048726.266804725,1017598.8755658078,1002695.4248800674,1089679.5584868472,1066898.6102392927
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1243221.056278942,1091797.5535591892,962742.7827999968,1050635.8549917738,1019311.1101129858,1002993.1752487834,1090013.9960774635,1067239.9249059237
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1234878.966057715,1089410.9870656254,962742.7827999968,1047458.4639658452,1016591.978768668,1000420.7072008717,1085889.457733905,1064231.2147876322
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1235288.9643742756,1090538.558086524,962742.7827999968,1046465.1863635273,1015989.7804357985,1000420.7072008717,1081772.2087317389,1063695.2032662716
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1233919.9126740266,1089110.154786415,962742.7827999968,1048213.6597319972,1016750.5224899647,1001182.179354168,1083194.2141592475,1065272.1087873229
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1233051.9876533835,1088117.3652515416,962742.7827999968,1049603.2507658536,1017756.0347155599,1001520.6129554564,1084769.1970215593,1066620.6375216772
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1233333.219299497,1088624.6988040414,962742.7827999968,1046123.735967566,1015032.9076482845,1000759.1373525575,1083040.0781128213,1065646.7386856207
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1236997.7528011678,1091532.4067106668,962742.7827999968,1048002.8377225576,1016234.4613269458,1001605.2213557784,1084018.798784049,1066706.5149984257
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1242614.5123460828,1095903.288406135,962742.7827999968,1050152.52531339,1017788.0765292031,1002366.6935090749,1085263.9834887758,1067412.4101228397
987693.0115770362,1154569.741942167,1068621.1747379256,1087363.8459816196,1243858.7804697654,1097043.8513776849,962742.7827999968,1049230.0098139895,1016945.1845273343,1002535.910309719,1086048.898986375,1067718.1624062946
987693.0115770362,1154487.4788480536,1068621.1747379256,1087363.8459816196,1239011.137964629,1093719.4307560876,962742.7827999968,1046606.9954397085,1015099.6147861385,1001689.826306498,1083723.4779002108,1066524.3832131496
987693.0115770362,1153410.117586568,1068621.1747379256,1087363.8459816196,1242346.7103979185,1096435.7549563237,962742.7827999968,1047742.2661669459,1015559.8731764259,1002028.2599077864,1083904.5748714572,1066733.8902398038
987693.0115770362,1153948.8013744506,1068621.1747379256,1087363.8459816196,1239632.2534961957,1094034.4886281178,962742.7827999968,1048092.4626948228,1014604.469815495,1001774.4347068202,1081325.7199991946,1065203.233221518
987693.0115770362,1151704.3024296851,1068621.1747379256,1087363.8459816196,1240119.9114767832,1094334.2709742428,962742.7827999968,1045142.1569397574,1014682.3210061942,1001689.826306498,1081510.5733222023,1065385.3726062144
987693.0115770362,1151524.7432718172,1068621.1747379256,1087363.8459816196,1240264.6274931447,1094737.5611756877,962742.7827999968,1044643.2341810579,1014534.9234164527,1000437.4778022435,1080017.606523522,1063779.4663249997
987693.0115770362,1151614.5196936117,1068621.1747379256,1087363.8459816196,1236135.0541467685,1091505.5661276057,962742.7827999968,1044180.7849658685,1013617.0222125342,998155.2668337714,1077112.3399629884,1060866.500167695
987693.0115770362,1151614.5196936117,1068621.1747379256,1087363.8459816196,1238697.0544837113,1093548.5789985098,962742.7827999968,1040494.9015053413,1010910.5056957497,998324.4836344155,1076545.4149639073,1060301.242054513
987693.0115770362,1151255.401377876,1068621.1747379256,1087363.8459816196,1236179.039710963,1092439.66673456,962742.7827999968,1041412.2380653269,1011159.4949249914,997241.4857804348,1074884.4258526117,1058533.708318577
987693.0115770362,1149405.3701447602,1068621.1747379256,1087363.8459816196,1231145.7431309116,1088469.595928147,962742.7827999968,1037391.8360228676,1008390.0076933834,992020.136076737,1072200.0211321323,1055704.5248703547
987693.0115770362,1149405.3701447602,1068621.1747379256,1087363.8459816196,1232205.8216717294,1089123.648125142,962742.7827999968,1036683.1046367971,1006743.0947140865,991512.4856748044,1071665.3824688196,1055122.2557945019
987693.0115770362,1149405.3701447602,1068621.1747379256,1087363.8459816196,1225677.126799739,1082678.0930164938,962742.7827999968,1034196.5258961071,1005948.8462258654,991258.6604738381,1070044.427362779,1053451.671395864
987693.0115770362,1149323.4750121373,1068621.1747379256,1087363.8459816196,1226885.2090086401,1083403.8061201265,962742.7827999968,1033834.3303295586,1005544.4646248115,991850.9192760928,1070591.4637352468,1054052.8137331042
987693.0115770362,1150433.6992047958,1068621.1747379256,1087363.8459816196,1224472.3717920212,1082071.0729831166,962742.7827999968,1031602.5967779921,1004853.1885398922,991343.2723237628,1070122.5786021939,1053537.5523739571
987693.0115770362,1149674.360338715,1068621.1747379256,1087363.8459816196,1220647.5941617284,1081697.531376844,962742.7827999968,1028182.4672471026,1004063.1498780694,990920.2337717548,1069731.8415223504,1053108.1684915586
987693.0115770362,1155490.5041011996,1068621.1747379256,1087363.8459816196,1226785.3249702933,1083695.873142096,962742.7827999968,1028825.1400541252,1003964.3961516523,992189.3563269837,1070904.0591342908,1054396.3271414433
987693.0115770362,1156852.246449944,1068621.1747379256,1087363.8459816196,1230016.0806462532,1085582.2414430687,962742.7827999968,1029555.3909585756,1003865.6468504785,992866.220079958,1071529.2403737635,1055083.3434540874
987693.0115770362,1157399.3463319356,1068621.1747379256,1087286.3713075933,1231291.3473486346,1084859.2431582813,962742.7827999968,1031730.253712259,1004260.6573309036,993204.6502316438,1071841.8294003971,1055426.8498597373
987693.0115770362,1155282.4708427784,1068621.1747379256,1086603.1115799616,1226029.7414999313,1082394.0343841242,962742.7827999968,1029856.5782556119,1003964.3961516523,992781.6082300333,1071451.0891343486,1054997.4624759944
987693.0115770362,1147671.6991383398,1068621.1747379256,1084553.3228640966,1214468.0221761141,1079765.9978105633,962742.7827999968,1023419.8538845547,1002186.8158004158,992443.1780783475,1071138.500107715,1054653.9560703444
987693.0115770362,1151141.9044600748,1068621.1747379256,1086017.4567532411,1217462.3769635158,1079216.3759672607,962742.7827999968,1024539.8719925816,1002581.8351313273,992697.0032793138,1071372.944267344,1054911.5885005903
987693.0115770362,1147862.2526769321,1068621.1747379256,1085236.5825917283,1215349.613389458,1079549.882335916,962742.7827999968,1018630.3591913607,1000695.4391274942,991681.7059250511,1070435.1708150327,1053881.0622809515
987693.0115770362,1154344.545818751,1068621.1747379256,1084846.1470998002,1218860.3907269621,1079728.6725326953,962742.7827999968,1018077.8753387877,1000695.4391274942,991681.7059250511,1070435.1708150327,1053881.0622809515
987693.0115770362,1153933.3337591062,1068621.1747379256,1085334.1938479529,1219140.5511895884,1080315.6221436372,962742.7827999968,1016656.1354756692,1000695.4391274942,991935.5276764149,1070669.6117884566,1054138.691209853
987693.0115770362,1157369.9076329954,1068621.1747379256,1086115.0711871223,1222090.2892607353,1083306.376366868,962742.7827999968,1018446.674917622,1000695.4391274942,992189.3563269837,1070904.0591342908,1054396.3271414433
987693.0115770362,1155660.0349674167,1068621.1747379256,1085236.5825917283,1222264.2768702412,1084440.2537437584,962742.7827999968,1017045.5000697537,1000695.4391274942,992612.3948789916,1071294.7962141342,1054825.7110238418
987693.0115770362,1158387.724325744,1068621.1747379256,1084748.542198889,1221696.0424699897,1083088.9615139225,962742.7827999968,1016977.7614878202,1000624.1395774564,994558.3811871948,1072949.3181219762,1056660.8866842033
987693.0115770362,1156364.0299217992,1068621.1747379256,1085041.3696122493,1216180.3002522755,1083265.0551435775,962742.7827999968,1018898.0270479702,1001139.9633840595,993627.6887836518,1072161.628441473,1055786.7244449998
987693.0115770362,1157641.0145486004,1068621.1747379256,1085334.1938479529,1215475.952053495,1083088.9615139225,962742.7827999968,1020154.1465227172,1001552.6158018324,993543.0803833298,1072840.0016010813,1056442.1313156206
987693.0115770362,1156380.8538893024,1068621.1747379256,1083577.232545448,1215080.574461998,1083206.3524079302,962742.7827999968,1022334.6516074585,1002481.0920262084,992273.9612777033,1071951.4074981364,1055431.8841785393
987693.0115770362,1152834.2938954267,1068621.1747379256,1082672.8267666146,1218068.7769911452,1083852.004754519,962742.7827999968,1023449.2618561712,1002790.5919908928,992358.5662284229,1072469.4280589921,1055948.774444188
987693.0115770362,1155926.9361573535,1068621.1747379256,1082672.8267666146,1223241.459881195,1084776.4138095067,962742.7827999968,1022946.9668753474,1002274.7681842897,991935.5276764149,1072078.6909791487,1055519.3905617895
987693.0115770362,1152694.189816217,1068621.1747379256,1082672.8267666146,1227543.198987059,1085367.2880254756,962742.7827999968,1022980.6090126837,1002274.7681842897,992104.7444770591,1071071.6122367762,1054551.2018482473
987693.0115770362,1154732.9627542195,1068621.1747379256,1082672.8267666146,1232639.6488934967,1086624.0737381403,962742.7827999968,1022859.9226558156,1002171.6015293949,991597.097524729,1071897.5865091728,1055304.7205220202
987693.0115770362,1156487.1965247192,1068621.1747379256,1082672.8267666146,1234599.7372056972,1087858.2253141287,962742.7827999968,1025492.6647516198,1002893.7491779167,991850.9192760928,1072508.2244935625,1055930.969591416
987693.0115770362,1157687.817013015,1068621.1747379256,1082672.8267666146,1236984.3757090475,1088446.8817913816,962742.7827999968,1023761.2681889544,1002171.6015293949,992189.3563269837,1072668.6908395253,1056125.4179320233
987693.0115770362,1157389.749330959,1068621.1747379256,1082595.6863277075,1238307.4748364878,1092078.8371796918,962742.7827999968,1022629.8301952364,1002171.6015293949,991597.097524729,1071626.350897341,1055038.9477847945
987693.0115770362,1157121.8563614218,1068621.1747379256,1084426.2931466778,1242317.3904350023,1095201.2825947453,962742.7827999968,1025724.8136552806,1003719.0682152688,991427.8807240848,1071149.285655821,1054552.8842105467
987693.0115770362,1161939.1092759091,1068621.1747379256,1083372.3351829264,1247403.7250879789,1096300.782960841,962742.7827999968,1026792.631254321,1003409.5729845198,992104.7444770591,1073875.3900152745,1057298.5095846176
987693.0115770362,1161646.318295545,1068621.1747379256,1084170.4060036156,1248584.393693205,1097080.4982348615,962742.7827999968,1028182.3567615112,1003719.0682152688,992527.7830290671,1074862.2563310913,1058312.016243944
987693.0115770362,1168050.4450107785,1068621.1747379256,1086650.5405274937,1256719.7337064536,1105035.0338445972,962742.7827999968,1030068.0768881573,1004234.8967558073,993204.6502316438,1075927.3101740219,1059430.0461979941
987693.0115770362,1169531.8161929073,1068621.1747379256,1083028.4098481927,1252569.304467619,1099283.9305681721,962742.7827999968,1028227.8045154228,1004028.5634460177,992781.6082300333,1075610.2020855565,1059137.5951855963
987693.0115770362,1178566.5119994648,1068621.1747379256,1083473.2827881968,1264971.0447107248,1109662.8711728926,962742.7827999968,1034787.6184779331,1005301.9720635944,993543.0803833298,1078496.4441173638,1062599.417807491
987693.0115770362,1178005.821686398,1068621.1747379256,1085303.889607167,1266456.5174411016,1108635.4161308792,962742.7827999968,1035135.3097405521,1005131.8101004104,995083.2259095763,1082436.601355305,1066331.8760279778
987693.0115770362,1180882.4710489782,1068621.1747379256,1084811.4135951388,1268460.982381885,1110630.4456031886,962742.7827999968,1036586.430662351,1006178.6379319108,994921.450992824,1083281.0134868787,1067020.5093744202
987693.0115770362,1179860.9357725477,1068621.1747379256,1086210.6725152356,1269729.5531141954,1116194.746868696,962742.7827999968,1033545.5515526894,1004868.7721325296,993097.7679051427,1080946.495297709,1064388.2948141731
987693.0115770362,1178943.2666145654,1068621.1747379256,1087344.151755982,1269905.4821707015,1116883.3380095065,962742.7827999968,1032378.6101966539,1004182.7865251314,994291.064772414,1079662.2218387725,1063866.528204731
987693.0115770362,1179091.7607668145,1068621.1747379256,1085722.4605346723,1265435.6438397286,1114656.6953002585,962742.7827999968,1030706.7206192613,1003754.5053777205,992975.0234797441,1076678.1120340305,1063381.203469834
987693.0115770362,1177815.0866291474,1068621.1747379256,1085539.1028545212,1261292.2231120341,1113114.1487232905,962742.7827999968,1031890.5568526324,1004497.1954808208,993366.9301352933,1076439.0941278192,1065497.3526114933
987693.0115770362,1178502.0974119022,1068621.1747379256,1086354.2067284982,1260297.3113549782,1113885.5693894022,962742.7827999968,1032560.1328694003,1004610.6335253939,993089.876209453,1078269.391808015,1066702.004924825
987693.0115770362,1178650.5915641512,1068621.1747379256,1085826.9201268728,1258637.9987044167,1112309.9908135487,962742.7827999968,1034683.85341038,1005337.6803722718,993159.1418426433,1080747.3510306499,1067074.6752818832
987693.0115770362,1179809.7762280917,1068621.1747379256,1085996.7523778614,1264754.8696413497,1115997.0337470928,962742.7827999968,1036471.3628752097,1005523.4710650939,994190.2260378881,1087411.1610882052,1068930.7864849458
987693.0115770362,1178588.5927568637,1068621.1747379256,1085151.0860466613,1259759.8673785133,1114570.2804144437,962742.7827999968,1037060.7004114226,1005523.4710650939,993913.6069983483,1086398.157564929,1068298.8634817505
987693.0115770362,1176022.1997821766,1068621.1747379256,1085190.169005301,1259013.8873172728,1115193.476812931,962742.7827999968,1035687.0121034443,1004590.086174491,991713.3519959571,1081703.683188434,1065596.1627370678
987693.0115770362,1176024.370845076,1068621.1747379256,1086768.517211279,1259188.4060513198,1114390.8877577267,962742.7827999968,1040687.877961646,1006957.0510326619,993829.0020476286,1086032.7471830882,1067914.859370883
987693.0115770362,1177252.0798709928,1068621.1747379256,1087553.0673536428,1265650.424614761,1117208.7254475667,962742.7827999968,1042228.4873105803,1007315.641219565,995075.330764284,1089838.8708538655,1070317.0599060724
987693.0115770362,1179164.7789955498,1068621.1747379256,1087722.9035794039,1271073.6101698375,1120847.0896699443,962742.7827999968,1042143.7528442515,1007802.383645847,995452.3444644994,1089241.7053494984,1070517.127763764
987693.0115770362,1184437.4863109472,1068621.1747379256,1089941.5188686564,1272312.5822193664,1119378.903272072,962742.7827999968,1039541.1863106756,1006790.4621912977,994475.1773973658,1086332.223961444,1069080.689445609
987693.0115770362,1187290.2762724417,1068621.1747379256,1088611.9006135853,1271993.1962599258,1118825.0689700565,962742.7827999968,1037573.9323034913,1004960.6341760326,994882.8766318446,1086069.8111527045,1068844.1149195356
987693.0115770362,1177547.2094330094,1068621.1747379256,1087984.4188392567,1265521.7452496383,1115455.9004524532,962742.7827999968,1033718.1571440783,1002076.9845913406,993990.3208340068,1080778.8674063943,1067688.8363826605
987693.0115770362,1173075.9733263352,1068621.1747379256,1088123.6890210544,1252849.7963639218,1109403.6973077124,962742.7827999968,1036619.2170250523,1002444.2912660515,994059.5835982234,1078240.3254616694,1066395.7870842637
987693.0115770362,1167854.7416913318,1068621.1747379256,1089279.2141923802,1252135.6307596853,1109419.8513706978,962742.7827999968,1034236.5341322159,1000804.2921086557,993767.1874858801,1075112.4249983884,1063765.990757577
987693.0115770362,1169591.080556834,1068621.1747379256,1090691.990592094,1252121.868707282,1110086.5811206216,962742.7827999968,1035823.8020582716,1001991.4869101653,994629.0479812757,1077204.5032074205,1063945.8321360033
987693.0115770362,1171296.7559180558,1068621.1747379256,1091210.7650298805,1253407.4962161202,1110187.9199786847,962742.7827999968,1035715.050330466,1002082.604972,994752.2341921799,1076547.2585232027,1063781.3861729903
987693.0115770362,1171047.8579182723,1068621.1747379256,1091847.5161514522,1250555.0289722118,1108636.449836366,962742.7827999968,1033747.6912652584,1001583.4364083688,994798.2682315224,1076582.9959539347,1063094.3576683912
987693.0115770362,1176813.5833900855,1068621.1747379256,1094288.5760542683,1258498.7981852475,1112988.297167805,962742.7827999968,1036025.8360744241,1002276.884954794,994351.9854485142,1077605.9520565837,1064666.8908566134
987693.0115770362,1175380.8720268863,1068621.1747379256,1094380.2507255548,1261718.1143941523,1114271.5559719119,962742.7827999968,1035241.5668981066,1001782.7180485767,994759.6910015692,1080682.3990741938,1065229.9505401033
987693.0115770362,1172819.0529789256,1068621.1747379256,1094611.9603235568,1253910.088537406,1109527.353490008,962742.7827999968,1031486.1584430987,999708.6074827458,996404.0381324361,1084669.4371699532,1063296.333372501
987693.0115770362,1169893.4890807942,1068621.1747379256,1091256.341494277,1250491.9831275754,1105518.1529990903,962742.7827999968,1032938.422254744,1000022.2968271133,992020.8985469926,1078676.469011045,1058312.9386166804
987693.0115770362,1165821.8876745058,1068621.1747379256,1089579.4828225644,1235874.315352438,1097573.133170071,962742.7827999968,1031439.9246853522,999312.6054116203,992352.0868994149,1076675.9677173132,1056787.856871938
987693.0115770362,1164930.875113281,1068621.1747379256,1090494.7818692445,1238807.0222267772,1099938.6793294044,962742.7827999968,1031205.4234980886,999242.956133097,996720.0697280639,1081910.0927407772,1063702.0314386338
987693.0115770362,1165673.3875662903,1068621.1747379256,1088729.55604664,1239856.7744886281,1098594.9094422874,962742.7827999968,1032982.8019286396,1000458.8535799963,1003101.9277713196,1092478.6054003886,1073830.6914675448
987693.0115770362,1165079.3752214962,1068621.1747379256,1088010.391263447,1234265.6691039125,1094554.2304766984,962742.7827999968,1032736.8678131921,1000836.0345311393,1002062.1251611717,1088936.1888356272,1071371.5348661123
987693.0115770362,1164782.3750050655,1068621.1747379256,1087552.7373773018,1233983.864099559,1093940.3909426485,962742.7827999968,1032886.2803950702,1001046.9646981918,1000210.6406026359,1085189.0173881783,1066727.8586527754
987693.0115770362,1164930.875113281,1068621.1747379256,1087748.8760035941,1234279.581966796,1094350.573226015,962742.7827999968,1033755.4104096965,1001442.5592917374,999393.3605252324,1084245.86821025,1066307.2653223465
987693.0115770362,1163148.8559467974,1068621.1747379256,1086898.9492276697,1231465.0306131232,1092727.2749765583,962742.7827999968,1031605.0344178525,1000156.8053511091,998133.1006837562,1080738.266451979,1062589.4752547606
987693.0115770362,1163148.8559467974,1068621.1747379256,1086833.572594109,1231076.7489387724,1092741.8454847392,962742.7827999968,1029721.777407294,998487.4923988314,996316.0747107714,1079085.9507256732,1062332.130022295
987693.0115770362,1163594.3562714437,1068621.1747379256,1086572.0573342561,1231228.6544455425,1093105.4691843695,962742.7827999968,1030990.7778247262,999317.2129273964,996506.2469592412,1081534.4852983425,1064420.473595977
987693.0115770362,1164039.8685080223,1068621.1747379256,1087421.9797473755,1234537.067819283,1094449.4138374184,962742.7827999968,1031355.0329480461,999127.5298018655,996546.65913034,1079393.5063033872,1063207.7165419236
987693.0115770362,1164039.8685080223,1068621.1747379256,1086833.572594109,1235520.1034632286,1095316.3310774239,962742.7827999968,1032316.1155832638,999927.9351825173,994756.7817675709,1075391.557561537,1059546.084751267
987693.0115770362,1164782.3750050655,1068621.1747379256,1081524.8602863047,1239089.6066507257,1096357.7781675276,962742.7827999968,1034574.2079898884,1001754.7671584564,996242.0364112826,1077390.1127519691,1060201.8534131544
987693.0115770362,1165376.3813938934,1068621.1747379256,1081524.8602863047,1241597.44695805,1097591.1803804166,962742.7827999968,1035162.7453001055,1002433.9914421621,996618.0081352992,1078288.8044506572,1061799.9699167518
987622.6384499613,1166188.6295614867,1068621.1747379256,1081524.8602863047,1247601.0790547666,1097032.747092636,962742.7827999968,1041658.3411547719,1006074.2116277802,998224.6707665311,1080399.9092503993,1063167.2617732454
988177.5213617323,1167997.648285229,1068621.1747379256,1081524.8602863047,1249797.4506667787,1098373.823963685,962742.7827999968,1041324.8202923884,1005257.1761478843,997959.4847448822,1080474.4279432648,1062011.4538112876
988343.9867454867,1168332.4549174656,1068621.1747379256,1081524.8602863047,1248215.1132051155,1098720.0158818811,962742.7827999968,1037839.5339708547,1002952.6724648782,996531.9054235304,1077998.1706298129,1060023.2844219964
988343.9867454867,1168035.4487450686,1068621.1747379256,1081524.8602863047,1247708.3871432187,1098295.2764069687,962742.7827999968,1037019.5239414285,1003011.8780675619,996885.5055711106,1075636.0565016107,1057422.478945599
988621.4256502568,1167900.439604423,1068621.1747379256,1081524.8602863047,1245978.0933609614,1096241.5057746903,962742.7827999968,1037761.2199569632,1003224.1037625611,998423.6486516413,1078156.1042283801,1058708.3098738089
988066.5478407167,1167576.4514968866,1068621.1747379256,1081524.8602863047,1247008.7208714967,1097079.3027211404,962742.7827999968,1041113.4511445218,1005066.6480267646,998655.5397965122,1077484.244047879,1057957.154291682
989231.8004247665,1169474.5561519116,1068621.1747379256,1081524.8602863047,1248972.7809116757,1098341.832035473,962742.7827999968,1040362.930085729,1004819.1911607845,998091.9393805626,1078151.481969418,1058754.5157921074
992394.637613869,1175244.4030573661,1068621.1747379256,1081524.8602863047,1251813.1203187224,1099620.8570183443,962742.7827999968,1048578.7801569419,1009062.3583279026,1004443.1334235282,1082604.5279094689,1063593.10396457
992394.637613869,1170759.7957384181,1068545.0354792257,1081524.8602863047,1247055.160264344,1096658.0719058116,962742.7827999968,1041623.4855935815,1005844.2863841074,1002544.2320310535,1080988.1223533635,1062205.6871635132
992652.1756823977,1172278.0253646784,1067389.2898810392,1081524.8602863047,1249320.7870194677,1098009.8388537094,962742.7827999968,1043202.9606183149,1006682.0724375829,1004759.7105081261,1083205.2046897882,1063969.7562600845
992652.1756823977,1179901.4657948853,1067922.700614967,1081524.8602863047,1252391.4055580946,1100823.2826084439,962742.7827999968,1045151.4415651958,1008469.4438295834,1005285.8420659496,1085352.7412663961,1064829.8551347451
992652.1756823977,1179643.3116922788,1067833.8044113147,1081524.8602863047,1250521.4127004729,1099822.7979499362,962742.7827999968,1043436.7885110878,1007172.696222302,1004519.0822724553,1084875.2630498928,1064280.3423780147
992652.1756823977,1174544.365775702,1066500.2552351523,1081524.8602863047,1252201.155670242,1100668.4065306908,962742.7827999968,1041132.2515304616,1005159.1062064483,1000894.6209410774,1077960.1976020024,1059329.5075112085
992652.1756823977,1175134.8834378968,1068011.6079892907,1081524.8602863047,1258411.3444226754,1105552.4720861234,962742.7827999968,1041420.2378216463,1005260.7350098747,1002374.2112513898,1079581.3027342912,1060423.9261611963
992652.1756823977,1184596.931289839,1073115.893001441,1081524.8602863047,1258940.7835870613,1105903.1765253567,962742.7827999968,1041251.0741485322,1005240.9981196843,1003090.4021758501,1080393.8805579962,1060996.417551595
992652.1756823977,1183203.9041275235,1071291.7162970472,1081524.8602863047,1257656.3990472292,1104497.0353999948,962742.7827999968,1041016.1125066085,1005053.0580425048,1001651.9170993688,1078314.9173077322,1059456.5719335568
992652.1756823977,1181030.7136236047,1069223.1874097695,1081524.8602863047,1255822.3592537104,1103443.8894363665,962742.7827999968,1042213.3502951371,1005652.323759112,1000234.3364743306,1075289.7351263745,1056931.4215207377
992652.1756823977,1174139.6985722086,1064958.749004712,1081524.8602863047,1256835.8433414148,1103884.8434534469,962742.7827999968,1044988.4953241274,1007670.2934518323,999878.8252963279,1072473.7031110653,1055063.1663663187
992652.1756823977,1178201.4002058231,1068043.0704721832,1081524.8602863047,1259589.4873041485,1105914.437345333,962742.7827999968,1046442.1194187272,1008906.3557180405,1001134.2516404323,1075626.287017682,1056354.3019163816
992652.1756823977,1174841.8363026872,1066705.5500936275,1081524.8602863047,1259148.226345877,1105440.2744599162,962742.7827999968,1044543.2134656105,1007053.726558846,1000346.7191276548,1073814.8655038415,1054835.2588439523
992652.1756823977,1176101.1880054018,1067946.6336703575,1081447.8016400093,1261724.9622160615,1107724.0968219433,962742.7827999968,1044550.2011444813,1007078.6820764968,1000700.5018146512,1074651.6514207697,1055405.6182940616
992652.1756823977,1175125.038195859,1067188.8507280408,1080883.527558719,1260090.2909171483,1105898.8174295765,962742.7827999968,1046868.3737735263,1009467.7476369787,1001808.5770742779,1075220.858698653,1056003.041900222
992652.1756823977,1178987.846143716,1069899.0846029243,1080131.1608678445,1259402.104408546,1103466.3864552074,962742.7827999968,1049756.5475904841,1011845.141665627,1002994.000400722,1076652.9768122314,1056951.0416541034
992652.1756823977,1181943.274589358,1073210.7971065305,1080037.1183105144,1259406.8219909947,1103462.7444417123,962742.7827999968,1046020.4890825781,1008293.753999054,1004755.6960030288,1080813.1370965913,1058617.2918598282
992652.1756823977,1176534.6374211484,1069721.416232633,1078250.249761851,1258017.6939269097,1102206.832067965,962742.7827999968,1045331.588469889,1007343.763373211,1003020.2081774705,1078364.409635666,1056452.6048630902
992652.1756823977,1181904.6964169904,1071747.9865299247,1078438.3423714351,1260937.8274940695,1105985.3727139528,962742.7827999968,1045678.0402015422,1007918.0514336455,1006607.3609384579,1084738.3295828886,1060918.776748619
992652.1756823977,1180635.3793452745,1071036.630047692,1077825.3793745262,1263747.2882608532,1106267.8189505106,962742.7827999968,1045228.9300116096,1007929.898898467,1005366.0191923537,1083212.3373054774,1059309.755074413
992652.1756823977,1189204.5287095027,1073486.6578004495,1075404.8351111137,1261904.1432777224,1105600.983480071,962742.7827999968,1043448.9205815408,1005706.6361232379,1002595.5452593765,1078008.1607213921,1054179.5061285584
992652.1756823977,1188097.815222464,1073239.7561450147,1074187.0503513278,1261338.051422537,1103608.3114855844,962742.7827999968,1042867.0034699086,1006014.2017135315,1004182.1459431526,1081804.865538849,1058525.7475935577
992581.4492148804,1188168.2221024702,1072517.2672719017,1074426.8070580326,1261111.260833426,1103707.9469560608,962742.7827999968,1042567.3654403498,1005886.0707384059,1004562.6245505798,1083690.567471542,1060527.876636168
