sector,mode,symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl,hold_days,exit_reason
半導體,B_技術+盤勢,2454.TW,2021-11-08,2021-12-29,723.0419921875,874.29052734375,20.91836114506446,9698.923886745673,51,停利
半導體,B_技術+盤勢,2344.TW,2021-11-03,2021-12-30,24.96283531188965,31.146291732788086,24.770649421996126,13458.847771629393,57,停利
半導體,B_技術+盤勢,6415.TW,2021-12-22,2022-01-06,1175.283447265625,1070.196533203125,-8.941410202533838,-4581.001144496469,15,停損
半導體,B_技術+盤勢,2379.TW,2021-11-05,2022-01-11,398.17572021484375,432.8516845703125,8.70870889283722,4293.418059438714,67,賣出信號
半導體,B_技術+盤勢,2330.TW,2022-01-03,2022-01-26,583.1005249023438,587.7210693359375,0.7924095822701562,106.49115830411029,23,賣出信號
半導體,B_技術+盤勢,3034.TW,2021-11-08,2022-02-18,310.26702880859375,303.47039794921875,-2.190574643227043,-1395.2063603735805,102,賣出信號
半導體,B_技術+盤勢,2344.TW,2022-02-16,2022-04-01,31.00887680053711,27.52782440185547,-11.225986742677971,-6738.528569928545,44,停損
半導體,B_技術+盤勢,2330.TW,2022-05-31,2022-06-14,520.05322265625,476.4059143066406,-8.392854124944018,-4553.314170635764,14,停損
半導體,B_技術+盤勢,3034.TW,2022-05-03,2022-06-16,274.2447814941406,249.09719848632812,-9.169758079188753,-5771.496876289391,44,停損
半導體,B_技術+盤勢,2344.TW,2022-05-06,2022-06-16,25.512475967407227,24.206270217895508,-5.1198705730499325,-3206.940769894005,41,賣出信號
半導體,B_技術+盤勢,2454.TW,2022-06-06,2022-06-17,667.7071533203125,613.110107421875,-8.176795115484738,-4221.261905223946,11,停損
半導體,B_技術+盤勢,3711.TW,2022-05-25,2022-06-29,78.57743835449219,68.56527709960938,-12.741776093176025,-7114.560979066977,35,停損
半導體,B_技術+盤勢,2303.TW,2022-07-21,2022-07-26,35.512046813964844,32.0272216796875,-9.813078791355284,-5721.681876138777,5,停損
半導體,B_技術+盤勢,2454.TW,2022-07-21,2022-08-29,580.8026123046875,529.698486328125,-8.798880186467448,-5435.928801036505,39,停損
半導體,B_技術+盤勢,3034.TW,2022-10-17,2022-11-15,204.23928833007812,246.89166259765625,20.88353059605562,11641.118794704373,29,停利
半導體,B_技術+盤勢,2454.TW,2022-10-18,2022-11-15,476.97198486328125,585.669677734375,22.789114732231234,12096.490539169354,28,停利
半導體,B_技術+盤勢,3711.TW,2022-11-01,2022-11-24,69.34540557861328,83.56121826171875,20.500006546201163,9789.997896125213,23,停利
半導體,B_技術+盤勢,2379.TW,2022-11-24,2022-11-29,297.666259765625,272.9330749511719,-8.309032012538948,-4584.866684607405,5,停損
半導體,B_技術+盤勢,2379.TW,2022-12-01,2022-12-06,288.9879455566406,265.12255859375,-8.258263823745926,-4095.3950030606284,5,停損
半導體,B_技術+盤勢,2330.TW,2022-11-11,2022-12-07,414.6087951660156,446.0683898925781,7.5877779471527145,3269.3314684140787,26,賣出信號
半導體,B_技術+盤勢,2303.TW,2022-10-20,2022-12-08,32.773963928222656,35.26313018798828,7.594950263621082,3626.783548092091,49,賣出信號
半導體,B_技術+盤勢,6415.TW,2022-12-01,2022-12-20,480.9005126953125,440.5826110839844,-8.383834191682931,-4372.465489032242,19,停損
半導體,B_技術+盤勢,2344.TW,2022-11-22,2022-12-28,20.44930648803711,18.499488830566406,-9.534884024606658,-5177.320203383919,36,停損
半導體,B_技術+盤勢,3034.TW,2022-12-29,2023-02-08,260.42559814453125,319.89288330078125,22.834654342714337,12434.478708483635,41,停利
半導體,B_技術+盤勢,2303.TW,2023-01-09,2023-02-22,36.92257308959961,41.11266326904297,11.348315755988384,5713.302989532407,44,賣出信號
半導體,B_技術+盤勢,6415.TW,2023-01-30,2023-03-13,561.5363159179688,495.4732360839844,-11.764703005181076,-5621.693178192552,42,停損
半導體,B_技術+盤勢,2330.TW,2023-01-10,2023-03-14,459.02545166015625,481.693359375,4.938268157650253,2194.285231246162,63,賣出信號
半導體,B_技術+盤勢,2379.TW,2023-02-01,2023-03-17,285.9505310058594,344.9631042480469,20.637336477258817,8667.99986457971,44,停利
半導體,B_技術+盤勢,3711.TW,2022-11-30,2023-04-13,84.25466918945312,89.71562194824219,6.48148382911538,3023.9530090320477,134,賣出信號
半導體,B_技術+盤勢,2454.TW,2023-01-30,2023-04-19,599.4597778320312,547.5443115234375,-8.660375262598597,-4430.725364113772,79,停損
半導體,B_技術+盤勢,2344.TW,2023-02-16,2023-04-25,22.256450653076172,23.397809982299805,5.128218092878525,1918.7713912866893,68,賣出信號
半導體,B_技術+盤勢,3034.TW,2023-02-08,2023-05-09,319.89288330078125,342.0392761230469,6.923065181616542,2818.3552809061002,90,賣出信號
半導體,B_技術+盤勢,3711.TW,2023-05-26,2023-06-30,95.7833480834961,103.19046020507812,7.733193994351832,4272.472716095639,35,賣出信號
半導體,B_技術+盤勢,2454.TW,2023-05-30,2023-07-24,618.9279174804688,606.2429809570312,-2.04950143064726,-1497.8173515959788,55,賣出信號
半導體,B_技術+盤勢,2330.TW,2023-06-12,2023-07-24,545.074462890625,532.3619384765625,-2.332254632999272,-1496.4951554818472,42,賣出信號
半導體,B_技術+盤勢,2344.TW,2023-06-02,2023-08-08,27.10721778869629,25.775636672973633,-4.912275122081787,-2967.398498030365,67,賣出信號
